brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 jet black canyon sunset,
Karhu,"- Karhu Fusion 2.0 ""Peach Whip/ Peach Nectar""- Colour: Pink / Orange / Grey- Stijlcode: F804151",EUR,149.95,Fusion 2.0 Peach Whip,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-peach-whip-peach-nectar,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 peach whip,
Karhu,"- Karhu Legacy 96 ""Curry/Nugget""- Style code: F806049- Colors: Green/Brown/Orange/Grey- Suede and mesh overlays with reflective details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend ordering one whole size larger to order than your normal size!",EUR,119.99,Legacy 96 Curry,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-curry-nugget,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 curry,
Karhu,"- Karhu Aria 95 ""Sweet Grape/ Deep Lagoon""- Colour: Blue / Purple / Orange- Stijlcode: F803104",EUR,139.95,Aria 95 Sweet Grape,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-sweet-grape-deep-lagoon,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 sweet grape,
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE LEATHER ""WHT-ETH""- Colour: White / Cream / Beige- Stijlcode: YA09501",EUR,134.95,Pearl S-Strike Ether,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-leather-wht-eth,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike ether,
Puma Sportstyle,"- Puma PUMA-180 ""Warm White-Spring Lavender""- Colour: Grey / White / Purple- Stijlcode: 389267 05",EUR,95.99,PUMA-180 Spring Lavender,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-warm-white-spring-lavender,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 spring lavender,
Karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 cappuccino,
Puma Sportstyle,"- Puma Cali Dream Animal Wns ""PUMA White-Granola""- Colour: White / Black- Stijlcode: 393098 01",EUR,95.99,Cali Dream Animal W White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-animal-wns-puma-white-granola,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali dream animal w white,
Puma Sportstyle,"- Puma Velophasis Technisch ""Sedate Gray-Cashew""- Colour: Green/Black/Cream- Stijlcode: 390932 06",EUR,111.99,Velophasis Technisch Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-technisch-sedate-gray-cashew,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis technisch sedate gray,
Puma Sportstyle,"- PUMA Cali Court Match Wns ""PUMA White-Granola""- Colour: White / Beige- Stijlcode: 393094 02",EUR,95.99,Cali Court Granola,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-cali-court-match-wns-puma-white-granola,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali court granola,
Karhu,"- Karhu Fusion 2.0 ""Dark Forest / Stormy Weather""- Colour: Blue / Green / Beige- Stijlcode: F804154",EUR,149.95,Fusion 2.0 Dark Forest,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dark-forest-stormy-weather,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 dark forest,
Puma Sportstyle,"- Puma Clyde PRM ""Frosted Ivory-PUMA White""- Colour: Creme/White- Stijlcode: 391134 01",EUR,95.99,Clyde PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-prm-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/clyde prm frosted ivory,
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0  foliage green,
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE SUEDE MIX ""WHT-MOS""- Colour: Green / White- Stijlcode: YA09646",EUR,134.95,Pearl S-Strike Moss,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-suede-mix-wht-mos,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike moss,
Puma Sportstyle,"- Puma RS-X Efekt PRM ""Alpine Snow-Granola""- Colour: Beige / Cream / White- Stijlcode: 390776 12",EUR,95.99,RS-X Efekt PRM Alpine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-alpine-snow-granola,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm alpine,
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Nugget""- Style code: F804144- Colors: Orange/Creme/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope Note: Shipping for this product can take 3 to 5 days.laces Advice: We recommend ordering a full size larger than your normal size!",EUR,119.99,Fusion 2.0 Nugget,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-nugget,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 nugget,
Karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 deep lagoon,
Karhu,"- Karhu Aria 95 ""Silver Lining/ Peach Whip""- Colour: Teal / Orange / Beige- Stylecode: F803102",EUR,139.95,Aria 95 Peach Whip,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-silver-lining-peach-whip,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 peach whip,
Karhu,"- Karhu Legacy 96 ""Rainy Day/Java""- Style code: F806050- Colors: Grey/Blue/Orange/Red- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothNote: Shipping can take 3 to 5 working days .Size advice: We recommend ordering a full size larger than your normal size!",EUR,79.99,Legacy 96 Rainy DayJava,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-java,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 rainy dayjava,
Puma Sportstyle,"- Puma Puma-180 Corduroy ""Warm White-Warm White""- Colour: Beige- Stijlcode: 394873 01",EUR,95.99,Puma-180 Corduroy Warm White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-corduroy-warm-white-warm-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 corduroy warm white,
Karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 dawn blue sky blue,
Puma Sportstyle,"- Nano PRM ""Pristine-Frosted Ivory""- Colour: Beige- Stijlcode: 391963 01",EUR,103.99,Nano PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/nano-prm-pristine-frosted-ivory,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/nano prm frosted ivory,
Puma Sportstyle,"- Puma Cali Dream Animal Wns ""Puma Black-Puma White""- Colour: Black / White- Stijlcode: 393098 02",EUR,95.99,Cali Dream Animal W Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-animal-wns-puma-black-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali dream animal w black,
Karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 lilly white,
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE NUBUCK MIX ""BLK/BLK""- Colour: Black / White- Stijlcode: YA09119",EUR,134.95,Pearl S-Strike All Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-nubuck-mix-blk-blk,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike all black,
Karhu,"- Karhu Synchron Classic ""Reflecting Pond/ Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F802680",EUR,134.95,Synchron Reflecting Pond,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reflecting-pond-deep-lagoon,data/raw/sneakerbaas/category-unisex/images/karhu/synchron reflecting pond,
Karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 arabesque,
Puma Sportstyle,"- Puma CA Pro PRM Wns ""Frosted Ivory-PUMA White""- Colour: Cream / Pink / White- Stijlcode: 394750 01",EUR,95.99,CA Pro PRM Wns Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ca-pro-prm-wns-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro prm wns frosted ivory,
Puma Sportstyle,"- Puma Puma-180 PRM Wns ""PUMA White-Sedate Gray""- Colour: White / Cream / Beige- Stijlcode: 393764 01",EUR,95.99,Puma-180 W Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-puma-white-sedate-gray,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w sedate gray,
Puma Sportstyle,"- PUMA Slipstream Lo Retro ""Puma White-Pristine""- Colour: White/Grey- Stijlcode: 384692 01",EUR,89.99,Slipstream Lo Retro White-Pristine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-lo-retro-puma-white-pristine,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream lo retro white-pristine,
Karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 mineral red,
Puma Sportstyle,"- Puma RS-X Efekt PRM ""Sedate Gray-PUMA Navy""- Colour: Navy / Red / White - Stijlcode: 390776 11",EUR,119.95,RS-X Efekt PRM Navy,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-sedate-gray-puma-navy,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm navy,
Puma Sportstyle,"- Puma RX 737 ""Puma White-Persian Blue""- Colour: White/Blue- Stijlcode: 391971 05",EUR,95.99,RX 737 Persian Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rx-737-puma-white-persian-blue,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rx 737 persian blue,
Puma Sportstyle,"- Puma Puma-180 PRM Wns ""Frosted Ivory-PUMA White""- Colour: White / Orange / Pink- Stijlcode: 393764 02",EUR,119.95,Puma-180 W Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w frosted ivory,
Karhu,"- Karhu Legacy 96 ""Lily White/ Transparent""- Style code: F806046- Colors: Grey/Blue- Suede and mesh overlays with reflective details- Mesh details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend to order one whole size larger to order than your normal size!",EUR,109.99,Legacy 96 Trasparant,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-lily-white-trasparant,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 trasparant,
Puma Sportstyle,"- Puma Puma Morphic ""PUMA White-Vivid Violet""- Colour: White / Purple / Blue- Stijlcode: 392724 07",EUR,95.99,Puma Morphic Violet,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-morphic-puma-white-vivid-violet,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma morphic violet,
Stepney Workers Club,"- Stepney Workers Club AMIEL S-STRIKE SUEDE MIX ""BLK-GRY""- Colour: Black / Grey / White- Stijlcode: YP01015",EUR,129.95,Amiel S-Strike Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/amiel-s-strike-suede-mix-blk-gry,data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike black,
Stepney Workers Club,"- Stepney Workers Club AMIEL S-STRIKE SUEDE MIX ""SAND""- Colour: Beige / Cream / Black- Stijlcode: YP01605",EUR,159.95,Amiel S-Strike Sand,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/amiel-s-strike-suede-mix-sand,data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike sand,
Puma Sportstyle,"- Puma RS-X Efekt Turbo ""PUMA White-Icy Blue""- Colour: White / Blue / Green- Stijlcode: 390048 09",EUR,95.99,RS-X Efekt Turbo Icy Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-turbo-puma-white-icy-blue,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt turbo icy blue,
Karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/raw/sneakerbaas/category-unisex/images/karhu/synchron classic cappuccino,
Puma Sportstyle,"- Puma Puma-180 Pop ""PUMA Black-Glacial Gray""- Colour: Green / White / Black- Stijlcode: 393286 02",EUR,119.95,Puma-180 Pop Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-pop-puma-black-glacial-gray,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 pop green,
Puma Sportstyle,"- Puma RS-X Efekt PRM ""Frosted Ivory-PUMA Black""- Colour: Black / White / Beige- Stijlcode: 390776 10",EUR,95.99,RS-X Efekt PRM Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-frosted-ivory-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm ivory,
Puma Sportstyle,"- Puma Slipstream Bball ""Puma White-Puma Black""- Colour: White/Purple- Stijlcode: 393266 02",EUR,71.99,Slipstream Bball WhiteBlack,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-bball-puma-white-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream bball whiteblack,
Puma Sportstyle,"- Puma Teveris Nitro Preppy Wns ""PUMA White-Vine""- Colour: White/Green/Pink - Stylecode: 391096 01",EUR,95.99,Teveris Nitro Wns Vine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/teveris-nitro-preppy-wns-puma-white-vine,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/teveris nitro wns vine,
Sergio Tacchini,"- Sergio Tacchini BB COURT LO ""WHITE TOFU MARITIME BLUE""- Colour: White/Blue- Stijlcode: TSTU0004L-3399",EUR,69.99,BB COURT LO WHITE TOFU MARITIME BLUE,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/bb-court-lo-white-tofu-maritime-blue,data/raw/sneakerbaas/category-unisex/images/sergio tacchini/bb court lo white tofu maritime blue,
Vans,"- Vans UY Old Skool V ""CTHR CHBD MBLU""- Colour: Blue- Stylecode: VN0A38HDH7O1M",EUR,39.99,UY Old Skool V CTHR CHBD MBLU,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/uy-old-skool-v-cthr-chbd-mblu-1,data/raw/sneakerbaas/category-unisex/images/vans/uy old skool v cthr chbd mblu,
PUMA Sportstyle,"- Puma Slipstream Preppy Wns ""PUMA White-Vine-Warm White""- Colour: White/Green - Stijlcode: 389849 01",EUR,95.99,Slipstream Preppy Wns WhiteVine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-preppy-wns-puma-white-vine-warm-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream preppy wns whitevine,
Karhu,"- Karhu Synchron Classic ""Reef Waters/Abbey Stone""- Style code: F802676 - Colours: Blue/Orange- Suede and mesh overlays/underlays with reflective details- Synchron lacing system- Double density midsole with a speckled lookSize advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Reef Waters,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reef-waters-abbey-stone,data/raw/sneakerbaas/category-unisex/images/karhu/synchron reef waters,
Puma Sportstyle,"- Puma Clyde Vintage ""PUMA White-PUMA Navy""- Colour: White / Navy- Stijlcode: 394687 01",EUR,119.95,Clyde VTG Navy,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-vintage-puma-white-puma-navy,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/clyde vtg navy,
Karhu,"- Karhu Legacy 96 ""Sleet/Brittany Blue""- Style code: F806048- Colors: Green/Grey/Blue- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Brittany Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-sleet-brittany-blue,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 brittany blue,
Puma Sportstyle,"- PUMA Cali Court Lth Wns ""PUMA White-Cool Light Gray""- Colour: White / Grey- Stijlcode: 393802 08",EUR,95.99,Cali Court Light Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-cali-court-lth-wns-puma-white-cool-light-gray,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali court light gray,
PUMA Sportstyle,"- Puma Phlox Wns ""Puma White-Puma Black""- Colour: White/Black- Stijlcode: 389456 01",EUR,95.99,Phlox Wns WhiteBlack,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/phlox-wns-puma-white-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/phlox wns whiteblack,
Puma Sportstyle,"- Puma Suede VTG ""Light Mint-Frosted Ivory""- Colour: Green/Blue- Stijlcode: 374921 24",EUR,95.99,Suede VTG Light Mint,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/suede-vtg-light-mint-frosted-ivory,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/suede vtg light mint,
Puma Sportstyle,"- Puma Clyde Vintage ""PUMA Black-Rickie Orange""- Colour: Black / Orange / Cream- Stijlcode: 394687 02",EUR,119.95,Clyde Rickie Orange,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-vintage-puma-black-rickie-orange,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/clyde rickie orange,
Puma Sportstyle,"- Puma RX 737 The Neverworn II ""Frosted Ivory-Light Straw""- Colour: White / Navy / Cream- Stijlcode: 394839 01",EUR,109.95,RX 737 The Neverworn II,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rx-737-the-neverworn-ii-frosted-ivory-light-straw,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rx 737 the neverworn ii,
Puma Sportstyle,"- Puma CA Pro Wns ""PUMA White-Warm White""- Colour: Green/Beige/White- Stijlcode: 394749 01",EUR,95.99,CA Pro Wns Warm White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ca-pro-wns-puma-white-warm-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro wns warm white,
Puma Sportstyle,"- Puma Velophasis Overdyed PLEASURES ""Birch Tree-Anise Flower""- Colour: Grey / White / Cream- Stijlcode: 391696 02",EUR,109.95,Velophasis x PLEASURES,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-overdyed-pleasures-birch-tree-anise-flower,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures,
Puma Sportstyle,"- Puma RS-X Efekt Lux Wns ""Island Pink-Puma White""- Colour: White / Cream / Pink- Stijlcode: 393771 01",EUR,119.95,RS-X Efekt W Island Pink,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-lux-wns-island-pink-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt w island pink,
Puma Sportstyle,"- Puma Slipstream Lo The NeverWorn II ""PUMA White-New Navy-Light Straw""- Colour: White / Navy / Cream- Stijlcode: 393137 01",EUR,119.95,Slipstream The NeverWorn II,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-lo-the-neverworn-ii-puma-white-new-navy-light-straw,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream the neverworn ii,
Karhu,"- Karhu Aria 95 ""Abbey Stone/Silver""- Stijlcode: F803095- Colors: Green/Orange/Blue/Beige- Monosock constructie- Mesh en suede overlays met reflecterende details- Ronde rope veters- Karhu branding op de zijkant en op de tong van de schoen Maat advies: Wij raden aan om een halve maat groter te bestellen dan je normale maat!",EUR,89.99,Aria 95 Abbey Stone,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-abbey-stone-silver,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 abbey stone,
Puma Sportstyle,"- Puma Velophasis Layers PLEASURES ""Cayenne Pepper-Astro Red""- Colour: Orange / Red / Black- Stijlcode: 393301 02",EUR,109.95,Velophasis x PLEASURES,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-layers-pleasures-cayenne-pepper-astro-red,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures,
Mizuno,"- Mizuno Contender(U) ""white/white/meccaOrange""- Colour: White/Orange - Stijlcode: D1GA221210",EUR,79.99,Contender(U) meccaOrange,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/contenderu-white-white-meccaorange-1,data/raw/sneakerbaas/category-unisex/images/mizuno/contender(u) meccaorange,
Puma Sportstyle,"- Puma Puma-180 Pop ""Glacial Gray-PUMA Black""- Colour: Grey / Red / White- Stijlcode: 393286 01",EUR,119.95,Puma-180 Pop Glacial,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-pop-glacial-gray-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 pop glacial,
