brand,description,pricecurrency,price,title,collection_name,collection_url,url,photos_path,s3_path
nike,"- Nike P-6000 ""Silver""- Colour: Silver/White/Black- Stijlcode: FD9876-101",EUR,99.99,P-6000 Silver,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/p-6000-silver,data/sneakerbaas/category-women/photos/nike/P-6000 Silver,
autry,"- Autry CLC Low W ""Mat Wht/Pow""- Colour: White / Pink / Cream- Stijlcode: ROLWMM14",EUR,189.95,CLC Low W Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-w-mat-wht-pow,data/sneakerbaas/category-women/photos/autry/CLC Low W Pink,
jordan,"- Air Jordan 1 Mid SE ""SANDDRIFT/SAIL-MIDNIGHT NAVY-WHITE""- Colour: Beige / Navy / Cream- Stijlcode: DM9126-104",EUR,99.99,Air Jordan 1 Mid SE Sanddrift,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-jordan-1-mid-se-sanddrift-sail-midnight-navy-white,data/sneakerbaas/category-women/photos/jordan/Air Jordan 1 Mid SE Sanddrift,
karhu,"- Karhu Legacy 96 ""Curry/Nugget""- Style code: F806049- Colors: Green/Brown/Orange/Grey- Suede and mesh overlays with reflective details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend ordering one whole size larger to order than your normal size!",EUR,119.99,Legacy 96 Curry,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-curry-nugget,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Curry,
karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Dawn Blue Sky Blue,
nike,"-Nike Zoom Air Fire ""SAIL/ GREEN-CITRON PULSE""-Colour: White/Red/Green-Stijlcode: DV1129-112",EUR,59.99,Zoom Air Fire CITRON PULSE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/zoom-air-fire-sail-black-stadium-green-citron-pulse,data/sneakerbaas/category-women/photos/nike/Zoom Air Fire CITRON PULSE,
reebok classics,"- Reebok RBK PREMIER ROAD PLUS VI ""sea spray /sand stone/core black""- Colour: Green / Grey / Beige- Stijlcode: IG0114",EUR,59.99,ROAD PLUS VI Sea Spray,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/rbk-premier-road-plus-vi-sea-spray-sand-stone-core-black,data/sneakerbaas/category-women/photos/reebok classics/ROAD PLUS VI Sea Spray,
reebok classics,"- Reebok BB 4000 II ""ftwr white/digital blue/ftwr white""- Colour: White / Blue - Stijlcode: ID4590",EUR,59.99,BB 4000 II Digital Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/bb-4000-ii-ftwr-white-digital-blue-ftwr-white,data/sneakerbaas/category-women/photos/reebok classics/BB 4000 II Digital Blue,
karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Jet Black Canyon Sunset,
nike,- Nike P-6000 ''Sundial / Black''- Colour: Orange / Black / Silver- Stijlcode: FJ4745-700,EUR,59.99,P-6000 Sundial  Black,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/p-6000-sundial-black,data/sneakerbaas/category-women/photos/nike/P-6000 Sundial  Black,
jordan,"- Nike Air Jordan 1 Low ""WHITE/DK MARINA BLUE-WHITE""- Colour: Blue/White- Stijlcode: DC0774-114",EUR,99.99,Air Jordan 1 Low MARINA BLUE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-jordan-1-low-white-dk-marina-blue-white,data/sneakerbaas/category-women/photos/jordan/Air Jordan 1 Low MARINA BLUE,
autry,"- Autry Medalist Low ""White Teal""- Artikelnummer: AULWLS47- Kleuren: White / Off White / Teal- Klassieke sneaker die je altijd kunt dragen, onder welke broek dan ook!- Het bovenwerk is gemaakt van leer- Iconische achterkant met logo in reliëf.- Inclusief Autry sneaker dustbag",EUR,149.99,Medalist Low White Teal,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-white-teal,data/sneakerbaas/category-women/photos/autry/Medalist Low White Teal,
karhu,"- Karhu Legacy OG ""Purple""- Colour: White/Purple- Stylecode: F806001",EUR,69.99,Legacy OG Purple,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-og-purple,data/sneakerbaas/category-women/photos/karhu/Legacy OG Purple,
karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0  Foliage Green,
reebok classics,"- Reebok Club C Revenge ""ftwr white/always yellow/glen green""- Colour: White / Green / Yellow- Stijlcode: HP3307",EUR,59.99,Club C Revenge Glen Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-revenge-ftwr-white-always-yellow-glen-green,data/sneakerbaas/category-women/photos/reebok classics/Club C Revenge Glen Green,
reebok classics,"- BB 4000 II ""chalk/dark green/alabaster""- Colour: White / Green- Stijlcode: IE6833",EUR,59.99,BB 4000 II Alabaster,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/bb-4000-ii-chalk-dark-green-alabaster,data/sneakerbaas/category-women/photos/reebok classics/BB 4000 II Alabaster,
karhu,"- Karhu Legacy 96 ""Sleet/Brittany Blue""- Style code: F806048- Colors: Green/Grey/Blue- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Brittany Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-sleet-brittany-blue,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Brittany Blue,
new balance,- New Balance CW997 ''Sandstone''- Colour: Beige / Leopard- Stijlcode: CW997HWB,EUR,49.99,997 SANDSTONE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/997-sandstone-1,data/sneakerbaas/category-women/photos/new balance/997 SANDSTONE,
nike,"- WMNS NIKE AIR MAX PLUS ""LIGHT BONE/HONEYDEW-ALLIGATOR-""- Colours: White/Green/Beige- Stijlcode: DX8954-001",EUR,99.99,WMNS Air Max Plus,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/wmns-nike-air-max-plus-light-bone-honeydew-alligator,data/sneakerbaas/category-women/photos/nike/WMNS Air Max Plus,
nike,"- TC 7900 ""WHITE""- Colour: White- Stijlcode: DD9682-100",EUR,79.99,TC 7900 WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/tc-7900-white,data/sneakerbaas/category-women/photos/nike/TC 7900 WHITE,
new balance,"- New Balance 574 ""BLACK""- Colour: Black / White- Stijlcode: WL574XB2",EUR,69.99,574 Zebra,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/574-black-1,data/sneakerbaas/category-women/photos/new balance/574 Zebra,
karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Arabesque,
karhu,"- Karhu Synchron Classic ""Abbey Stone/Turbulence""- Stijlcode: F802675- Colors: Grey/Creme/Orange/Blue- Suede en mesh overlays/underlays met reflecterende details- Synchron lacing systeem - Double density midsole met een gespikkelde look Maat advies: Wij raden aan om een hele maat groter te bestellen dan je normale maat!",EUR,69.99,Synchron Turbulence,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-abbey-stone-turbulence,data/sneakerbaas/category-women/photos/karhu/Synchron Turbulence,
karhu,"- Karhu Fusion 2.0 ""Ashley Blue/Jet Black"" - Style code: F804148 - Colors: Blue/White/Black- Suede overlays with reflective details - Pull tab on the heel of the shoe to make it easier to put the shoe on and off - Round rope laces Size advice: We recommend to order a whole size larger than your normal size!",EUR,109.99,Fusion 2.0 Ashley Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-ashley-blue-jet-black,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Ashley Blue,
karhu,"- Karhu Fusion 2.0 ""Scarlet Ibis""- Colour: Grey / Blue / Orange- Stijlcode: F804138",EUR,99.99,Fusion 2.0 Scarlet Ibis,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-scarlet-ibis,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Scarlet Ibis,
karhu,"- Karhu Trampas ""India Ink/Absinthe""- Colour: Black/Green- Stijlcode: F809034",EUR,69.99,Trampas India InkAbsinthe,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/trampas-india-ink-absinthe,data/sneakerbaas/category-women/photos/karhu/Trampas India InkAbsinthe,
nike,"- Nike W BLAZER MID PRM MF ""Alabaster""- Colour: Yellow/White- Stylecode: DQ7572-700",EUR,69.99,BLAZER MID PRM Alabaster,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/w-blazer-mid-prm-mf-alabaster,data/sneakerbaas/category-women/photos/nike/BLAZER MID PRM Alabaster,
nike,"- Nike W BLAZER MID '77 SE ""White/Team Red""- Colour: Wit/Rood- Stijlcode: DV7003-100",EUR,69.95,BLAZER MID 77 Team Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/w-blazer-mid-77-se-white-team-red,data/sneakerbaas/category-women/photos/nike/BLAZER MID 77 Team Red,
karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/sneakerbaas/category-women/photos/karhu/Synchron Classic Cappuccino,
new balance,"- New Balance 997 ""GREY MATTER""- Colour: White/Animal- Stijlcode: CW997HWD",EUR,69.99,997 GREY MATTER,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/997-grey-matter,data/sneakerbaas/category-women/photos/new balance/997 GREY MATTER,
karhu,"- Karhu Aria 95 ""Abbey Stone/Silver""- Stijlcode: F803095- Colors: Green/Orange/Blue/Beige- Monosock constructie- Mesh en suede overlays met reflecterende details- Ronde rope veters- Karhu branding op de zijkant en op de tong van de schoen Maat advies: Wij raden aan om een halve maat groter te bestellen dan je normale maat!",EUR,89.99,Aria 95 Abbey Stone,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-abbey-stone-silver,data/sneakerbaas/category-women/photos/karhu/Aria 95 Abbey Stone,
karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Mineral Red,
karhu,"- Karhu Synchron Classic ""Reef Waters/Abbey Stone""- Style code: F802676 - Colours: Blue/Orange- Suede and mesh overlays/underlays with reflective details- Synchron lacing system- Double density midsole with a speckled lookSize advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Reef Waters,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reef-waters-abbey-stone,data/sneakerbaas/category-women/photos/karhu/Synchron Reef Waters,
puma sportstyle,"- Puma Mayze Chelsea Suede Wn's ""Granola""- Colour: Beige/Black- Stijlcode: 382829 06",EUR,59.99,Mayze Chelsea Granola,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mayze-chelsea-suede-wns-granola,data/sneakerbaas/category-women/photos/puma sportstyle/Mayze Chelsea Granola,
karhu,"- Karhu Aria 95 ""Trooper/White""- Style code: F803099- Colors: Green/Grey/Orange- Monosock construction- Mesh and suede overlays with reflective details- Round rope laces- Karhu branding on the side and on the tongue of theshoe advice: We recommend ordering half a size larger than your normal size!",EUR,99.99,Aria 95 TrooperWhite,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-trooper-white,data/sneakerbaas/category-women/photos/karhu/Aria 95 TrooperWhite,
karhu,"- Karhu Legacy 96 ""Abbey Stone/Cyclamen""- Style code: F806051 - Colours: Brown/White/Pink- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Abbey Stone,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-abbey-stone-cyclamen,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Abbey Stone,
puma sportstyle,"- Puma Mayze Chelsea Suede Wn's ""Birch""- Colour: Beige- Stijlcode: 382829 05",EUR,59.99,Mayze Chelsea Wns Birch,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mayze-chelsea-suede-wns-birch,data/sneakerbaas/category-women/photos/puma sportstyle/Mayze Chelsea Wns Birch,
karhu,"- Karhu Fusion 2.0 ""Raindrops/Bright White""- Style code: F804146 - Colors: Grey/Pink- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Raindrops,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-raindrops-bright-white,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Raindrops,
karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/sneakerbaas/category-women/photos/karhu/Aria 95 Lilly White,
karhu,"- Karhu Synchron Classic ""Dawn Blue/Lily White"" - Style code: F802674 - Colors: Grey/Creme/Orange/Blue- Suede and mesh overlays/underlays with reflective details - Synchron lacing system - Double density midsole with a speckled look Size advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Classic Dawn BlueLily White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-dawn-blue-lily-white,data/sneakerbaas/category-women/photos/karhu/Synchron Classic Dawn BlueLily White,
nike,"- Nike Wmns sb bruin hi prm wss ""Lt chocolate/light blue-monarch""- Colour: Brown/Light Blue/Yellow- Stylecode: DX4325-200",EUR,59.99,Sb Bruin,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/wmns-sb-bruin-hi-prm-wss-lt-chocolate-light-blue-monarch,data/sneakerbaas/category-women/photos/nike/Sb Bruin,
karhu,"- Karhu Trampas ""Baked Clay/Riviera""- Colour: Red/Blue/Green- Stijlcode: F809033",EUR,69.99,Trampas Baked ClayRiviera,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/trampas-baked-clay-riviera,data/sneakerbaas/category-women/photos/karhu/Trampas Baked ClayRiviera,
karhu,"- Karhu Fusion 2.0 ""Dark Forest / Stormy Weather""- Colour: Blue / Green / Beige- Stijlcode: F804154",EUR,149.95,Fusion 2.0 Dark Forest,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dark-forest-stormy-weather,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Dark Forest,
karhu,"- Karhu Legacy 96 ""Rainy Day/Celadon Green""- Style code: F806047- Colors: Green/Brown/Orange- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend ordering a whole size larger than your normal mate!",EUR,79.99,Legacy 96 Celadon Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-celadon-green,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Celadon Green,
karhu,"- Karhu Synchron Classic ""India Pink""- Colour: Green / Black / Pink- Stijlcode: F802677",EUR,69.99,Synchron Classic India Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-india-pink,data/sneakerbaas/category-women/photos/karhu/Synchron Classic India Pink,
nike,"- Nike Blazer Mid '77 Vintage ""WHITE/STADIUM GREEN-PICANTE RED""- Colour: White/Green/Orange/Purple- Stylecode: CZ1055-123",EUR,49.99,Blazer Mid 77 PICANTE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-77-vintage-white-stadium-green-picante-red,data/sneakerbaas/category-women/photos/nike/Blazer Mid 77 PICANTE,
karhu,"- Karhu Fusion 2.0 ""Pink Yarrow""- Colour: Green / Grey / Pink- Stijlcode: F804145",EUR,89.99,Fusion 2.0 Pink Yarrow,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-pink-yarrow,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Pink Yarrow,
nike,"- Nike Zoom Air Fire ""BLACK OR GREY""- Colour: Black/White- Stijlcode: DV1129-001",EUR,59.99,Zoom Air Fire BLACK,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/zoom-air-fire-black-or-grey-1,data/sneakerbaas/category-women/photos/nike/Zoom Air Fire BLACK,
nike,"- Nike Zoom Air Fire ""White/Pink""- Colour: White/Pink/Green - Stijlcode: DV1129-002",EUR,59.99,Zoom Air Fire WhitePink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/zoom-air-fire-black-or-grey,data/sneakerbaas/category-women/photos/nike/Zoom Air Fire WhitePink,
nike,"- Nike Wmns Air Max 98 Premium ""Leopard""- Colour: Black/Blue/Red- Stijlcode: BV1978-001",EUR,99.99,Wmns Air Max 98 Premium Leopard,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/wmns-air-max-98-premium-leopard,data/sneakerbaas/category-women/photos/nike/Wmns Air Max 98 Premium Leopard,
karhu,"- Karhu Fusion 2.0 ""Plein Air/Blue Navy""- Style code: F804139 - Colours: Grey/Black/Blue- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Plein Air,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-plein-air-blue-navy,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Plein Air,
karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Cappuccino,
karhu,"- Karhu Legacy 96 ""Jet Black""- Colour: Grey / Green / Black- Stijlcode: F806052",EUR,69.99,Legacy 96 Jet Black,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-jet-black,data/sneakerbaas/category-women/photos/karhu/Legacy 96 Jet Black,
karhu,"- Karhu Aria 95 ""Vetiver / Black""- Colour: Grey / Blue / White- Stijlcode: F803097",EUR,69.99,Aria 95 Vetiver  Black,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-vetiver-black,data/sneakerbaas/category-women/photos/karhu/Aria 95 Vetiver  Black,
karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/sneakerbaas/category-women/photos/karhu/Aria 95 Deep Lagoon,
karhu,"- Karhu Fusion 2.0 ""Lily White/Impala""- Style code: F804141- Colors: Yellow/Creme/White- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend to order a whole size larger than your normal size!",EUR,89.99,Fusion 2.0 Impala,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-impala,data/sneakerbaas/category-women/photos/karhu/Fusion 2.0 Impala,
new balance,"- New Balance 574 ""WASHED PINK""- Colour: Pink/White-Stijlcode: WL574PB",EUR,59.99,574 WASHED PINK,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/574-washed-pink,data/sneakerbaas/category-women/photos/new balance/574 WASHED PINK,
nike,"- Nike Blazer Mid Victory ""WHITE""- Colour: White- Stijlcode: DR2948-100",EUR,69.99,Blazer Mid Victory WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-victory-white,data/sneakerbaas/category-women/photos/nike/Blazer Mid Victory WHITE,
new balance,"- New Balance 574 ""Animal""- Colour: Beige / Cream / Animal- Stijlcode: WL574XG2",EUR,69.99,574 Animal,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/574-mindful-grey,data/sneakerbaas/category-women/photos/new balance/574 Animal,
karhu,"- Karhu Aria 95 ""Sweet Grape/ Deep Lagoon""- Colour: Blue / Purple / Orange- Stijlcode: F803104",EUR,139.95,Aria 95 Sweet Grape,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-sweet-grape-deep-lagoon,data/sneakerbaas/category-women/photos/karhu/Aria 95 Sweet Grape,
new balance,"- New Balance MR530 ""WHITE""- Colour: White/Pink- Stylecode: MR530BC",EUR,99.99,MR530 WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mr530-white-5,data/sneakerbaas/category-women/photos/new balance/MR530 WHITE,
reebok classics,"- Reebok Club C 85 ""White""- Colour: White- Stijlcode: GY9737",EUR,49.99,Club C 85 White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-white,data/sneakerbaas/category-women/photos/reebok classics/Club C 85 White,
puma sportstyle,"- Puma Cali Dream Thrifted Wns ""PUMA White-Pristine-Frosted Ivory""- Colour: White/Grey/Beige- Stijlcode: 389869 01",EUR,49.99,Cali Dream Thrifted Frosted,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-thrifted-wns-puma-white-pristine-frosted-ivory,data/sneakerbaas/category-women/photos/puma sportstyle/Cali Dream Thrifted Frosted,
reebok classics,"- Reebok Cardi B Slides ""ultima purple""- Colour: Purple- Stylecode:  HP2215",EUR,34.99,Cardi B Slides Purple,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cardi-b-slides-ultima-purple,data/sneakerbaas/category-women/photos/reebok classics/Cardi B Slides Purple,
adidas originals,"- adidas OZWEEGO ""Soft Pink""- Colour: Pink- Stylecode: HQ1629",EUR,59.99,OZWEEGO Soft Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/ozweego-soft-pink,data/sneakerbaas/category-women/photos/adidas originals/OZWEEGO Soft Pink,
adidas originals,"- adidas FORUM 84 HI W ""off white""- Colour: White/ Orange- Stijlcode: GX4516",EUR,89.99,FORUM 84 HI White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/forum-84-hi-w-off-white,data/sneakerbaas/category-women/photos/adidas originals/FORUM 84 HI White,
autry,"- Autry 01 LOW WOM LEAT/LEAT ""WHT/WHT""- Colour: White/Beige- Stijlcode: AULWLL15",EUR,149.99,01 Low White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-leat-leat-wht-wht,data/sneakerbaas/category-women/photos/autry/01 Low White,
asics,"-Asics EX89 ""WHITE/BIRCH""-Colour: White-Stylecode: 1202A428-100",EUR,59.95,EX89 WHITEBIRCH,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-birch,data/sneakerbaas/category-women/photos/asics/EX89 WHITEBIRCH,
