url,brand,slug,priceCurrency,price,title,description,right-side-img,left-side-img,front-both-img
https://www.highsnobiety.com/en-us/shop/product/new-balance-wthigq7-raincloud,New Balance,new-balance-wthigq7-raincloud,USD,144.0,New Balance – Fresh Foam X Hierro v7 GTX Raincloud,"The Fresh Foam X Hierro v7 GTX is designed to go off the beaten path. Outfitted with New Balance's best running technology, the low-top model incorporates GORE-TEX waterproof fabric that offers protection from wind, rain, and water, without sacrificing breathability. On the bottom of the shoe, you will find a Vibram Megagrip outsole employed for superior grip on uneven terrain.",data/highsnobiety/New Balance/new-balance-wthigq7-raincloud-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-wthigq7-raincloud-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-wthigq7-raincloud-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-v-10-extra-white,VEJA,veja-v-10-extra-white,USD,144.0,VEJA – V-10 Extra White/Natural Sahara,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the V-10 showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a smooth leather upper with complementary leather and suede panels. The signature V logo on the side is executed in suede, while Amazonian rubber and recycled materials are used to make up the insole and outsole. Additional iconography emerges at the tongue and heel, as the shoe comes complete with organic cotton laces.",data/highsnobiety/VEJA/veja-v-10-extra-white-right-side-img.jpg,data/highsnobiety/VEJA/veja-v-10-extra-white-left-side-img.jpg,data/highsnobiety/VEJA/veja-v-10-extra-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-campo-green,VEJA,veja-campo-green,USD,132.0,VEJA – Campo Green,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the Campo showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a chrome-free leather upper with complementary leather panels. Amazonian rubber and recycled materials are used to make up the insole and outsole, as the sneaker is finished with logo detailing on the side, tongue, and heel. ",data/highsnobiety/VEJA/veja-campo-green-right-side-img.jpg,data/highsnobiety/VEJA/veja-campo-green-left-side-img.jpg,data/highsnobiety/VEJA/veja-campo-green-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-venturi-multi,VEJA,veja-venturi-multi,USD,156.0,VEJA – Venturi Dune Black,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the Venturi showcase a clean aesthetic and can easily be worn for all types of occasions. This particular pair features a technical recycled polyester upper with complementary suede and TPU panels. The signature V logo on the side is executed in Amazonian rubber and rice waste, which is also used to make up the  sole. Additional iconography emerges at the heel, as the shoe comes complete with recycled polyester laces.",data/highsnobiety/VEJA/veja-venturi-multi-right-side-img.jpg,data/highsnobiety/VEJA/veja-venturi-multi-left-side-img.jpg,data/highsnobiety/VEJA/veja-venturi-multi-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-v-12-white-camel,VEJA,veja-v-12-white-camel,USD,140.0,VEJA – V-12 White/Camel,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the V-12 showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a smooth leather upper with complementary leather and suede panels. The signature V logo on the side is executed in suede, while Amazonia rubber and recycled materials are used to make up the insole and outsole. Additional iconography emerges at the tongue and heel, as the shoe comes complete with organic cotton laces.",data/highsnobiety/VEJA/veja-v-12-white-camel-right-side-img.jpg,data/highsnobiety/VEJA/veja-v-12-white-camel-left-side-img.jpg,data/highsnobiety/VEJA/veja-v-12-white-camel-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-recife-logo-white,VEJA,veja-recife-logo-white,USD,140.0,VEJA – Recife Logo White,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the Recife showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair is dressed in chrome-free leather on the upper, with complementary chrome-free leather and suede panels. Chrome-free leather is also utilized on the forefoot straps, while Amazonian rubber and recycled materials come together to create the insole and outsole. The shoe is then finished with logo detailing at the side, tongue, and heel.",data/highsnobiety/VEJA/veja-recife-logo-white-right-side-img.jpg,data/highsnobiety/VEJA/veja-recife-logo-white-left-side-img.jpg,data/highsnobiety/VEJA/veja-recife-logo-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/hoka-project-clifton-blanc-de-blanc,HOKA,hoka-project-clifton-blanc-de-blanc,USD,220.0,HOKA – Project Clifton Blanc De Blanc,"A futuristic take on a classic HOKA silhouette, the Project Clifton is a street-inspired style that captures attention with raised detailing over ripstop mesh. The sneaker pairs the cushy bottom unit of the Clifton 8 with an edgy upper that incorporates a quick-lace system and Aquaguard Zip for ease of entry and a more streamlined look. Made with a higher, symmetrical bed of soft cushioning, the revamped low-tops offer forgiving impact and a smooth, comfy ride. Hit the streets in the Project Clifton for all-day comfort without sacrificing style.",data/highsnobiety/HOKA/hoka-project-clifton-blanc-de-blanc-right-side-img.jpg,data/highsnobiety/HOKA/hoka-project-clifton-blanc-de-blanc-left-side-img.jpg,data/highsnobiety/HOKA/hoka-project-clifton-blanc-de-blanc-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/hoka-m-anacapa-low-gtx-black,HOKA,hoka-m-anacapa-low-gtx-black,USD,200.0,HOKA – Anacapa Low GTX Black,"Whether for performance or for style, HOKA has a little something for everyone with models like the Anacapa Low GTX, a versatile silhouette designed for hiking. This day hiker prioritizes responsible manufacturing — it’s engineered from lightweight leather certified by the Leather Working Group — and features recycled polyester in the mesh, collar, and laces. Offering a smooth ride on the trails, streets, and everywhere in between, the Anacapa Low is the perfect option for everyday exploration.",data/highsnobiety/HOKA/hoka-m-anacapa-low-gtx-black-right-side-img.jpg,data/highsnobiety/HOKA/hoka-m-anacapa-low-gtx-black-left-side-img.jpg,data/highsnobiety/HOKA/hoka-m-anacapa-low-gtx-black-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-mr530smd-bone,New Balance,new-balance-mr530smd-bone,USD,120.0,New Balance – MR530SMD Beige,"Nobody does retro runners quite like New Balance. This season, the beloved American sportswear brand delivers a heavy dose of old school flavor in the form of the 530. The throwback model emerges in clean colorways with reflective accents, detailed with New Balance branding at the side, tongue, and insoles. Outfitted with ABZORB midsole technology, these babies offer superior cushioning and comfort day in and day out. Dad style in full effect.",data/highsnobiety/New Balance/new-balance-mr530smd-bone-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-mr530smd-bone-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-mr530smd-bone-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-650-white,New Balance,new-balance-650-white,USD,128.0,New Balance – BB 650 RWW White ,"A high-top counterpart to New Balance’s wildly popular 550, the 650 combines 1980s on-court design with supportive features. The shoe delivers a streamlined, ready-to-wear look, featuring a classic leather upper with a perforated leather overlay and a puff and stitch collar that serves as a subtle reinterpretation of molded foam construction. The brand’s iconic N logo then tags the pair on the sides, as additional NB iconography emerges throughout including at the midsole, tongue, and heel.",data/highsnobiety/New Balance/new-balance-650-white-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-650-white-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-650-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/adidas-stan-smith-80s,Adidas,adidas-stan-smith-80s,USD,140.0,Adidas – Stan Smith 80s,"The Stan Smith has been around for decades, yet still remains as relevant as ever. This particular iteration is a nod to the early days of the silhouette, specifically the 1980s, featuring revived proportions and materials associated with that era. The pair is dressed in rich leather across the upper, with the trademark perforated Three Stripes emerging on the side. The iconic Stan Smith branding is showcased on the tongue, as complementary iconography including the classic Trefoil logo is implemented at the heel.",data/highsnobiety/Adidas/adidas-stan-smith-80s-right-side-img.jpg,data/highsnobiety/Adidas/adidas-stan-smith-80s-left-side-img.jpg,data/highsnobiety/Adidas/adidas-stan-smith-80s-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/keen-jasper-silver-mink,Keen,keen-jasper-silver-mink,USD,120.0,Keen – Jasper Silver Mink,"A function-first design, the Jasper is geared towards climbers, hikers, and backpackers for use before and after vigorous activity. This particular pair is dressed in premium leather across the upper for a more lifestyle-friendly aesthetic, making it more than acceptable for cruising around town, too. A cushy footbed with a removable PU insert enhances overall comfort, as the lacing system extends down to the toe to offer a more customizable fit. Below, a low-profile, sticky rubber outsole heightens the ground feel everywhere you go.",data/highsnobiety/Keen/keen-jasper-silver-mink-right-side-img.jpeg,data/highsnobiety/Keen/keen-jasper-silver-mink-left-side-img.jpeg,data/highsnobiety/Keen/keen-jasper-silver-mink-front-both-img.jpeg
https://www.highsnobiety.com/en-us/shop/product/veja-campo-white-natural,VEJA,veja-campo-white-natural,USD,132.0,VEJA – Campo White/Natural,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the Campo showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a smooth leather upper with complementary leather and suede panels. The signature V logo on the side is executed in suede, while Amazonia rubber and recycled materials are used to make up the insole and outsole. Additional iconography emerges at the tongue and heel, as the shoe comes complete with organic cotton laces.",data/highsnobiety/VEJA/veja-campo-white-natural-right-side-img.jpg,data/highsnobiety/VEJA/veja-campo-white-natural-left-side-img.jpg,data/highsnobiety/VEJA/veja-campo-white-natural-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-po-cloudventure-peak-3-m,On,on-po-cloudventure-peak-3-m,USD,148.0,On – PO Cloudventure Peak 3 M,"On’s lightest trail running shoe, the Cloudventure Peak 3 arrives in its fastest form to date. The silhouette harnesses a two-finger Speedboard made of 30% carbon and injected TPU to create the optimal blend of agility and stability on uneven terrain. Redesigned to keep you closer to the ground, the Cloudventure Peak 3 offers a more precise fit and increased ground feedback to ensure a more enjoyable ride. Improved Missiongrip rubber with a reimagined lug pattern provides superior traction each step of the way.",data/highsnobiety/On/on-po-cloudventure-peak-3-m-right-side-img.jpg,data/highsnobiety/On/on-po-cloudventure-peak-3-m-left-side-img.jpg,data/highsnobiety/On/on-po-cloudventure-peak-3-m-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-pad-cloudmonster-1-m,On,on-pad-cloudmonster-1-m,USD,160.0,On – PAD Cloudmonster 1 M,"A running shoe engineered for high levels of energy return and cushioning, the Cloudmonster features On’s biggest-ever signature Cloud elements in the sole unit for a chunky finish. This is coupled with a Speedboard in the sole for truly explosive take-offs. Made for medium to long-distance road runs, this version of the sneaker comes with reflective elements on the upper.",data/highsnobiety/On/on-pad-cloudmonster-1-m-right-side-img.jpg,data/highsnobiety/On/on-pad-cloudmonster-1-m-left-side-img.jpg,data/highsnobiety/On/on-pad-cloudmonster-1-m-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-pr-cloudmonster-1-m,On,on-pr-cloudmonster-1-m,USD,160.0,On – PR Cloudmonster 1 M,"A running shoe engineered for high levels of energy return and cushioning, the Cloudmonster features On’s biggest-ever signature Cloud elements in the sole unit for a chunky finish. This is coupled with a Speedboard in the sole for truly explosive take-offs. Made for medium to long-distance road runs, this version of the sneaker comes with reflective elements on the upper.",data/highsnobiety/On/on-pr-cloudmonster-1-m-right-side-img.jpg,data/highsnobiety/On/on-pr-cloudmonster-1-m-left-side-img.jpg,data/highsnobiety/On/on-pr-cloudmonster-1-m-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-pad-cloudnova-form-1-m-white-eclipse,On,on-pad-cloudnova-form-1-m-white-eclipse,USD,140.0,On – PAD Cloudnova Form 1 M White Eclipse,"A sneaker made for traveling, this casual shoe blends On’s expertise in technical running gear with a minimal low-cut design. In the sole, you can find the label’s trademark CloudTec and Speedboard tooling for reliable cushioning and energy. Meanwhile, a comfort-focused upper is crafted from lightweight 100% recycled polyester utilized in a no-sew design.",data/highsnobiety/On/on-pad-cloudnova-form-1-m-white-eclipse-right-side-img.jpg,data/highsnobiety/On/on-pad-cloudnova-form-1-m-white-eclipse-left-side-img.jpg,data/highsnobiety/On/on-pad-cloudnova-form-1-m-white-eclipse-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-xt-6-aloe-wash-hazelnut-feather-gray,Salomon,salomon-xt-6-aloe-wash-hazelnut-feather-gray,USD,200.0,Salomon – XT-6 Aloe Wash/Hazelnut/Feather Gray,"The XT-6 is a staple Salomon silhouette made for long-distance running in harsh conditions. The sneaker’s high abrasion resistant mesh upper is covered with a TPU film to give you added protection no matter the terrain, all while reducing the overall weight and bulk of the shoe. Outfitted with a full-length Agile Chassis System, the XT-6 provides stability over any distance, working alongside dual density EVA cushioning in the midsole that protects the feet and ensures soft landings each step of the way.",data/highsnobiety/Salomon/salomon-xt-6-aloe-wash-hazelnut-feather-gray-right-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-6-aloe-wash-hazelnut-feather-gray-left-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-6-aloe-wash-hazelnut-feather-gray-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-mtl-mqm-hunter-green,Merrell x Reese Cooper,merrell-reese-cooper-mtl-mqm-hunter-green,USD,124.0,Merrell x Reese Cooper – MTL MQM Hunter Green,"Aptly named Moving Quickly over Mountains, the MQM is pegged as the ultimate hiking shoe. This particular iteration is made in collaboration with Reese Cooper, as it showcases a decidedly fashion-forward aesthetic. The silhouette combines climbing shoe performance in the front, hiker in the back, and runner agility throughout to deliver a do-it-all mountain model. Two Vibram rubbers are utilized on the outsole of the shoe to ensure superior traction on any terrain. The style is then embellished with Reese Cooper branding to complete the look.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-hunter-green-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-hunter-green-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-hunter-green-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-mtl-long-sky-2-otter-brown,Merrell x Reese Cooper,merrell-reese-cooper-mtl-long-sky-2-otter-brown,USD,116.0,Merrell x Reese Cooper – MTL Long Sky 2 Otter Brown,"The MTL Long Sky 2 is a mountain trail runner engineered to cover any distance. This particular pair is made in collaboration with Reese Cooper, as it showcases a decidedly fashion-forward aesthetic. Breathable mesh is utilized on the upper of the low-top shoe, which features quick-dry construction for increased performance. Reflective details enhance visibility in low-light conditions, while FloatPro Foam in the midsole improves cushioning, and a Vibram MegaGrip sole ensures superior grip on dry and wet surfaces.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-otter-brown-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-otter-brown-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-otter-brown-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-mtl-long-sky-2-clover,Merrell x Reese Cooper,merrell-reese-cooper-mtl-long-sky-2-clover,USD,116.0,Merrell x Reese Cooper – MTL Long Sky 2 Clover,"The MTL Long Sky 2 is a mountain trail runner engineered to cover any distance. This particular pair is made in collaboration with Reese Cooper, as it showcases a decidedly fashion-forward aesthetic. Breathable mesh is utilized on the upper of the low-top shoe, which features quick-dry construction for increased performance. Reflective details enhance visibility in low-light conditions, while FloatPro Foam in the midsole improves cushioning, and a Vibram MegaGrip sole ensures superior grip on dry and wet surfaces.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-clover-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-clover-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-long-sky-2-clover-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-hydro-runner-forest-night,Merrell x Reese Cooper,merrell-reese-cooper-hydro-runner-forest-night,USD,76.0,Merrell x Reese Cooper – Hydro Runner Forest Night,"The Hydro Runner is a futuristic footwear design based around Merrell’s beloved Hydro Moc silhouette. Featuring a sleek overall build, the low-top model pairs a breathable mesh upper with an EVA shell similar to the Hydro Moc to ensure a lightweight and flexible fit. EVA foam is also utilized in the insole as well as the midsole to enhance stability and support each step of the way. Below, Merrell’s sticky rubber outsole emerges to deliver durable traction that grips when you need it most.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-forest-night-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-forest-night-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-forest-night-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-mtl-mqm-pirate-black,Merrell x Reese Cooper,merrell-reese-cooper-mtl-mqm-pirate-black,USD,124.0,Merrell x Reese Cooper – MTL MQM Pirate Black,"Aptly named Moving Quickly over Mountains, the MQM is pegged as the ultimate hiking shoe. This particular iteration is made in collaboration with Reese Cooper, as it showcases a decidedly fashion-forward aesthetic. The silhouette combines climbing shoe performance in the front, hiker in the back, and runner agility throughout to deliver a do-it-all mountain model. Two Vibram rubbers are utilized on the outsole of the shoe to ensure superior traction on any terrain. The style is then embellished with Reese Cooper branding to complete the look.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-pirate-black-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-pirate-black-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-mtl-mqm-pirate-black-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/merrell-reese-cooper-hydro-runner-pebble,Merrell x Reese Cooper,merrell-reese-cooper-hydro-runner-pebble,USD,80.75,Merrell x Reese Cooper – Hydro Runner Pebble,"The Hydro Runner is a futuristic footwear design based around Merrell’s beloved Hydro Moc silhouette. Featuring a sleek overall build, the low-top model pairs a breathable mesh upper with an EVA shell similar to the Hydro Moc to ensure a lightweight and flexible fit. EVA foam is also utilized in the insole as well as the midsole to enhance stability and support each step of the way. Below, Merrell’s sticky rubber outsole emerges to deliver durable traction that grips when you need it most.",data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-pebble-right-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-pebble-left-side-img.jpg,data/highsnobiety/Merrell x Reese Cooper/merrell-reese-cooper-hydro-runner-pebble-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-bb550tsf-white,New Balance,new-balance-bb550tsf-white,USD,112.0,New Balance – BB 550 TSF White,"With a noticeably clean aesthetic, the 550 is a timeless classic that pays homage to ‘90s basketball players and the streetwear that defined a hoops generation. As New Balance puts it, the sneaker is simple and not overbuilt to deliver a sporty look. Now that it’s back in the limelight, don’t expect the 550 to go anywhere anytime soon. And seeing as each colorway comes and goes in a hurry, you’ll want to take advantage and scoop up a pair while you can.",data/highsnobiety/New Balance/new-balance-bb550tsf-white-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-bb550tsf-white-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-bb550tsf-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-colour-companie-plus-grid-shadow-2-beach-ramble,Saucony x Colour Plus Companie,saucony-colour-companie-plus-grid-shadow-2-beach-ramble,USD,175.0,Saucony x Colour Plus Companie – Grid Shadow 2 Beach Ramble ,"Following the release of the brand’s signature Jazz 81, Saucony and Colour Plus Co. continue their collaboration with a new rendition of the trail-ready Grid Shadow 2. Inspired by sand found along coastal trails,  the new colorway arrives with a blend of neutral tones and premium materials that decorate the upper. The classic running shoe is finished with Saucony's GRID technology and features co-branding along the tongue, heel, and insole.",data/highsnobiety/Saucony x Colour Plus Companie/saucony-colour-companie-plus-grid-shadow-2-beach-ramble-right-side-img.jpg,data/highsnobiety/Saucony x Colour Plus Companie/saucony-colour-companie-plus-grid-shadow-2-beach-ramble-left-side-img.jpg,data/highsnobiety/Saucony x Colour Plus Companie/saucony-colour-companie-plus-grid-shadow-2-beach-ramble-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-cloud-3-hunter-black,On,on-cloud-3-hunter-black,USD,140.0,On – Cloud X 3 Hunter/Black,"As On puts it, the Cloud X 3 is born from running, but made for everything. It is ultralight and highly reactive, while offering a better fit with superior breathability. The brand uses re-engineered three-layer mesh made from 90-95% recycled materials to ensure optimal support and durability, with  CloudTec cushioning and Speedboard tooling to give you direct and fast feedback from the ground.",data/highsnobiety/On/on-cloud-3-hunter-black-right-side-img.jpg,data/highsnobiety/On/on-cloud-3-hunter-black-left-side-img.jpg,data/highsnobiety/On/on-cloud-3-hunter-black-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-the-roger-spin-undyed-white-yellow,On,on-the-roger-spin-undyed-white-yellow,USD,165.0,On – The Roger Spin Undyed-White/Yellow,"The most sustainable shoe in On's Roger collection, the Spin is made from more than 25% recycled content, including 95% recycled polyester. It features a mesh upper that guarantees all-day comfort, with a hidden cage that offers extra forefoot support and extra cushioning and flexibility to keep you balanced. The pro-level performance tech draws directly from classic tennis footwear, as this shoe is designed for active use and casual wear alike.",data/highsnobiety/On/on-the-roger-spin-undyed-white-yellow-right-side-img.jpg,data/highsnobiety/On/on-the-roger-spin-undyed-white-yellow-left-side-img.jpg,data/highsnobiety/On/on-the-roger-spin-undyed-white-yellow-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-cloudwander-waterproof-pearl-root,On,on-cloudwander-waterproof-pearl-root,USD,168.0,On – Cloudwander Waterproof Pearl/Root,"A multi-functional hiking shoe, the Cloudwander is equally adept at tackling difficult terrain as it is providing all-day comfort when running errands around the city. The shoe blends the agility of On’s trail running models with the comfort of its hiking boots to create an all-round outdoor performance sneaker. This includes Missiongrip rubber and CloudTec technology in the sole unit for both grip and cushioning, as well as being waterproof for when the great outdoors forces you to face adverse weather conditions.",data/highsnobiety/On/on-cloudwander-waterproof-pearl-root-right-side-img.jpg,data/highsnobiety/On/on-cloudwander-waterproof-pearl-root-left-side-img.jpg,data/highsnobiety/On/on-cloudwander-waterproof-pearl-root-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-cloudvista-waterproof-zinc-grape,On,on-cloudvista-waterproof-zinc-grape,USD,160.0,On – Cloudvista Waterproof Zinc/Grape,"The Cloudvista is a lightweight trail running shoe engineered for short to middle distances. The lightest model from On’s catalog of trail runners, the sneaker is focused on comfort and agility. In the sole unit, the brand combines Helion superfoam with CloudTec for superior comfort, while Missiongrip keeps your feet firmly on the ground. Plus, the silhouette has been made waterproof for those days when the great outdoors confronts you with adverse weather conditions. ",data/highsnobiety/On/on-cloudvista-waterproof-zinc-grape-right-side-img.jpg,data/highsnobiety/On/on-cloudvista-waterproof-zinc-grape-left-side-img.jpg,data/highsnobiety/On/on-cloudvista-waterproof-zinc-grape-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/reebok-club-c-black-light-pink,Reebok,reebok-club-c-black-light-pink,USD,140.0,Reebok – Club C Black/Light Pink,"The Club C is a no-frills Reebok icon that’s been a favorite in fashion circles for decades. With a clean, minimalist design, this particular pair is inspired by tennis style, featuring subtle contrasting details and accents. Leather and polyester are utilized on the upper of the low-top model, which is embellished with a Reebok Union Jack logo window for a touch of authentic old school flavor. Below, the shoe features an abrasion-resistant rubber outsole that ensures reliable traction day in and day out.",data/highsnobiety/Reebok/reebok-club-c-black-light-pink-right-side-img.jpg,data/highsnobiety/Reebok/reebok-club-c-black-light-pink-left-side-img.jpg,data/highsnobiety/Reebok/reebok-club-c-black-light-pink-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/reebok-club-c-beige-pale-blue,Reebok,reebok-club-c-beige-pale-blue,USD,168.0,Reebok – Club C Beige/Pale Blue,"The Club C is a no-frills Reebok icon that’s been a favorite in fashion circles for decades. With a clean, minimalist design, this particular pair is inspired by tennis style, featuring subtle contrasting details and accents. Leather and polyester are utilized on the upper of the low-top model, which is embellished with a Reebok Union Jack logo window for a touch of authentic old school flavor. Below, the shoe features an abrasion-resistant rubber outsole that ensures reliable traction day in and day out.",data/highsnobiety/Reebok/reebok-club-c-beige-pale-blue-right-side-img.jpg,data/highsnobiety/Reebok/reebok-club-c-beige-pale-blue-left-side-img.jpg,data/highsnobiety/Reebok/reebok-club-c-beige-pale-blue-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/puma-velophasis-phased-white-blue,Puma,puma-velophasis-phased-white-blue,USD,124.0,Puma – Velophasis Phased White/Blue,"The Velophasis merges PUMA's rich athletic history with its comfortable lifestyle silhouettes. Inspired by classic 2000s-style retro runners, the new silhouette is crafted using an open mesh base with printed and debossed overlays. Along with being vegan certified, the Velophasis boasts PUMA’s SOFTFOAM+ sockliner for all-day cushioning and comfort.",data/highsnobiety/Puma/puma-velophasis-phased-white-blue-right-side-img.jpg,data/highsnobiety/Puma/puma-velophasis-phased-white-blue-left-side-img.jpg,data/highsnobiety/Puma/puma-velophasis-phased-white-blue-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-fresh-foam-x-hierro-v7-gtx-cayenne,New Balance,new-balance-fresh-foam-x-hierro-v7-gtx-cayenne,USD,128.0,New Balance – Fresh Foam X Hierro v7 GTX Cayenne,"The Fresh Foam X Hierro v7 GTX is designed to go off the beaten path. Outfitted with New Balance's best running technology, the low-top model incorporates GORE-TEX waterproof fabric that offers protection from wind, rain, and water, without sacrificing breathability. On the bottom of the shoe, you will find a Vibram Megagrip outsole employed for superior grip on uneven terrain.",data/highsnobiety/New Balance/new-balance-fresh-foam-x-hierro-v7-gtx-cayenne-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-fresh-foam-x-hierro-v7-gtx-cayenne-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-fresh-foam-x-hierro-v7-gtx-cayenne-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-xt-6-dried-herb-deep-lichen-green-bright-green,Salomon,salomon-xt-6-dried-herb-deep-lichen-green-bright-green,USD,200.0,Salomon – XT-6 Dried Herb/Deep Lichen Green/Bright Green,"The XT-6 is a staple Salomon silhouette made for long-distance running in harsh conditions. The sneaker’s high abrasion resistant mesh upper is covered with a TPU film to give you added protection no matter the terrain, all while reducing the overall weight and bulk of the shoe. Outfitted with a full-length Agile Chassis System, the XT-6 provides stability over any distance, working alongside dual density EVA cushioning in the midsole that protects the feet and ensures soft landings each step of the way.",data/highsnobiety/Salomon/salomon-xt-6-dried-herb-deep-lichen-green-bright-green-right-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-6-dried-herb-deep-lichen-green-bright-green-left-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-6-dried-herb-deep-lichen-green-bright-green-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-ct302of-white,New Balance,new-balance-ct302of-white,USD,104.0,New Balance – CT 302 OF White,"The CT302 is a unisex New Balance silhouette that arrives with a chunky finish. Boasting a leather upper for durability and easy wear, the low-top model blends a heritage court profile with a bulky sole unit to deliver a retro-futuristic look. New Balance’s signature N logo is implemented on the side to trademark the pair, which incorporates complementary branding at the tongue, midsole, and insole.",data/highsnobiety/New Balance/new-balance-ct302of-white-right-side-img.jpeg,data/highsnobiety/New Balance/new-balance-ct302of-white-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-ct302of-white-front-both-img.jpg
