brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Adidas Originals,CRAZY 8 CORE BLACKFTWR WHITECOLLEGIATE PURPLE,"₹ 15,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF2448,"Step forward with fearless strength in the Crazy 8. The 90s design, one of the most beloved and iconic models of adidas shoes, is back. Featuring a vintage-inspired nubuck upper with a cushioned EVA midsole, Torsion system and webbing details. A pair that you can see at a glance that Bash is the roots. The thick lines and contrasting color scheme make the overall shape look dynamic, giving off a strong impact.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/crazy-8-core-black-ftwr-white-collegiate-purple,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/crazy 8 core blackftwr whitecollegiate purple,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/crazy 8 core blackftwr whitecollegiate purple,
Jordan,JA MORANT JA 1 EP BLACKLIGHT SILVER-COCONUT MILK,"₹ 9,695.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DR8786-002,"Ja Morant became the superstar he is today by repeatedly sinking jumpers on crooked rims, jumping on tractor tires and dribbling through traffic cones in steamy South Carolina summers. The Ja 1 is a testament to his rise. With Zoom Air, it supports bunny hops and hyper speed without sacrificing comfort, so that you can control your own destiny on the court. This special design nods to a tasty snack that led to Ja's discovery and the fire that burns in his stomach to keep proving the haters wrong.Behind the DesignWhen Ja wasn't picked first string at an elite summer camp, that might have been the end of his hoops career. But that's not how this story goes. He kept putting in work in an out-of-the-way gym, grinding in the shadows. All Ja needed was the right person to see his skills. The rest is history. Contrasting colors represent the endless determination and stroke of luck that, combined, led to Ja's big break.Personal TouchJa’s signature, logo and jersey number are sketched in his own handwriting.Prepare for LiftoffA forefoot Zoom Air unit helps provide increased responsiveness and vertical acceleration. Plush cushioning in the midsole provides comfort when you come back to Earth after skying in the clouds.Stay SupportedA containment system and forefoot strap help keep your ankle and heel stable, so that you’re in control and supported whether you’re changing directions at high speeds, springing toward the rim or staying in front of shifty ball-handlers on defense.With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Lightweight, breathable material on the upper helps keep your feet cool.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/ja-morant-ja-1-ep-black-light-silver-coconut-milk,data/raw/superkicks/men-basketball-sneakers/images/jordan/ja morant ja 1 ep blacklight silver-coconut milk,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/ja morant ja 1 ep blacklight silver-coconut milk,
Adidas Originals,NITEBALL OFF WHITECLOUD WHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF2604,"EXCITING ADIDAS SNEAKERS WITH SHINY ELEMENTS. Embodying the energy and spirit of basketball, these adidas sneakers provide an energy boost that will be felt from head to toe. Vintage collegiate inspiration shows in the aged colour treatment while the metallic accents are straight up state-of-the-art. Ultralight responsive Lightstrike cushions every step. Wave-like 3D moulding washes style over your feet.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/niteball-off-white-cloud-white,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/niteball off whitecloud white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/niteball off whitecloud white,
Jordan,AIR JORDAN 13 RETRO WHITEWHEAT,"₹ 19,295.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,414571-171,"TRUE TO FORM.The Air Jordan 13 Retro brings back the memorable game shoe that Michael Jordan wore during the '97-98 season, all the way to his 6th championship title. All the classic details are there like the quilted overlay, iconic sculpted midsole and holographic eye.Genuine leather and textile materials in the upper.Phylon midsole with encapsulated Zoom Air unit in the forefoot and heel.Rubber outsole pods are strategically placed to optimize traction and flexibility.More Details  Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-white-wheat,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro whitewheat,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro whitewheat,
Nike,AIR FORCE 1 07 LT IRON ORELT IRON ORE-LT OREWOOD BRN,"₹ 11,895.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FD3365-001,"Classic and comfortable, you'll want to wear these AF1s time after time. Smooth suede and a plush collar give these kicks a premium feel, while the gum sole adds a retro look. Of course, some things never change: Nike Air units still cushion your every step.timeFrom tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that's smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning provides lasting comfort.Low-cut, padded collar looks sleek and feels great.Rubber outsole with hoops pivot circles adds durable traction and heritage style.More Details  Rope laces Foam midsole Perforation on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lt-iron-ore-lt-iron-ore-lt-orewood-brn,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lt iron orelt iron ore-lt orewood brn,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lt iron orelt iron ore-lt orewood brn,
Nike,AIR FORCE 1 07 LIGHT ARMYLIGHT ARMY-GUM LIGHT BROWN,"₹ 11,895.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FD3365-339,"Classic details elevate an icon for timeless style that's easy to wear. Crisp leather gives these kicks a premium feel while a gum sole pairs with a woven tongue and retro branding for a heritage Nike look. Of course, some things never change: Nike Air units still cushion your every step.From tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that's smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Low-cut, padded collar looks sleek and feels great.Rubber outsole with heritage hoops pivot circles adds traction and durability.More Details  Foam in the midsole Perforation on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-light-army-light-army-gum-light-brown,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 light armylight army-gum light brown,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 light armylight army-gum light brown,
Nike,KEVIN DURANT KD16 EP BLACKMETALLIC SILVER-VIVID PURPLE,"₹ 13,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV2916-002,"Kevin Durant is a true hooper. He'd be just as happy running pickup all afternoon as he would be dropping 40-pieces in the playoffs. When your avid appetite for the game can’t be satisfied, lace up in the KD16’s. Nike Air and Zoom Air work together to provide speed and stability for all four quarters, while the upper is lower and the overall load is lighter compared to the previous iteration. It's ideal for the hoopaholic who can’t say no to just one more game. This regal design pays homage to KD’s prominence as a player, a revered, king-making bucket-getter who just keeps getting better with each passing season. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Royal LookKevin Durant has dominated the league since he joined in 2007. He’s undisputedly 1 of the best ever to lace ‘em up, an incomparable icon recognizable simply by his initials and impossibly easy-looking bag. The velvety smooth, deep-seated purples represent KD’s spot in basketball royalty, a king at the round table with a crown crammed full of championship diamonds and accolades earned on the global stage.Cushion and ComfortA lightweight Nike Air unit at the bottom of the upper gives KD the cushioning and comfort he needs to thrive during a long season.High-Speed HavenKD loved the 15’s underfoot experience, so we took inspiration from the previous iteration and added a bottom-loaded forefoot Zoom Air unit for extra pop and snappiness when the game hits high speeds. Responsive full-length foam adds a soft, comfortable sensation.Groove and MoveGrooves and ridges in the sole help provide multidirectional traction and court feel. A stiff piece under the arch helps keep the shoe stable and help you smoothly transition from heel to toe.Broken-In FeelMultilayer mesh in the upper is lightweight and dimensional with a broken-in feel. Added thickness in strategic areas helps to keep your foot in place by reducing small movements.Like ClockworkThe outsole resembles watch gears, which represent the inner workings of KD and the methodical nature of how he operates.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/kevin-durant-kd16-ep-black-metallic-silver-vivid-purple,data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep blackmetallic silver-vivid purple,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep blackmetallic silver-vivid purple,
Nike,FREAK 5 EP WHITEBLACK-WHITE,"₹ 11,495.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX4996-101,"Giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. Enter the Freak 5. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel the like the Greek Freak. Blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Hit the GasA top-loaded Zoom Air unit in the forefoot provides energy return and responsiveness, putting force into your first step so you can go from the perimeter to the rim with ease.Stay ContainedFor all that force and velocity, Giannis needs a design that stays with him, no matter what the defense throws at him. Our internal containment system gives you a more dynamic fit system that limits movement inside the shoe without feeling constricting.Comfort for 4 QuartersSpringy foam midsole has a responsive underfoot ride. It adds a soft, comfortable sensation to help keep you moving and energized all game long.Stick and CutAdvanced traction in the heel enhances your on-court feel. It helps you stick to the ground for a microsecond while the other directional traction helps you dig your toe in and toe out of it.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/freak-5-ep-white-black-white,data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep whiteblack-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep whiteblack-white,
Reebok,PUMP TZ FTWWHTCBLACKSOACYE,"₹ 13,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE1872,"The rec center is where it all starts — that first overtime, your first buzzer-beating three and that gruelling game of 21 that seems to never end. These men's Reebok shoes channel those memories with lively colours symbolic of the rec atmosphere. OG features like The Pump on the tongue give it an unmistakable '90s look.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/pump-tz-ftwwht-cblack-soacye,data/raw/superkicks/men-basketball-sneakers/images/reebok/pump tz ftwwhtcblacksoacye,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/reebok/pump tz ftwwhtcblacksoacye,
Jordan,AIR JORDAN 8 RETRO BLACKTRUE RED-WHITE,"₹ 19,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,305381-062,"Debuting during MJ's '92-'93 championship season, the AJ8 is a classic. This edition is the most recent in a long line of bring-backs to rock the molded details, colorful accents and mid-foot straps that made it an icon.Leather and textile upper delivers durable support.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Mid-foot straps offer added stability and a secure fit.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-8-retro-black-true-red-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 8 retro blacktrue red-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 8 retro blacktrue red-white,
Adidas Originals,RIVALRY LOW 86 CREAM WHITEWONDER QUARTZ,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF5467,"RIVALRY LOW 86 BASKETBALL SHOES MELLOW-VIBE ADIDAS SNEAKERS TO OUTFIT YOUR DAY. Stay style-game-ready every minute of the day. These adidas Rivalry sneakers provide a basketball-inspired look that's comfortable no matter what stands in your way. The textile upper is breathable and lightweight, while the rubber outsole adds durability and grip during those quick turns. Step into your day knowing you look great with these sneakers on your team.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/rivalry-low-86-cream-white-wonder-quartz,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/rivalry low 86 cream whitewonder quartz,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/rivalry low 86 cream whitewonder quartz,
Nike,FREAK 5 EP GYM REDMETALLIC GOLD-FIR-COURT PURPLE,"₹ 12,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2945-600,"Giannis’ internal engine revs from deep within, requiring a shoe that can harness his superpower abilities. Enter the Freak 5. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, his signature shoe lets you feel the like the Greek Freak. Blow past your opponent en route to the rim, while sticking with quick-twitch ball-handlers when a defensive stand decides the game. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Hit the GasA top-loaded Zoom Air unit in the forefoot provides energy return and responsiveness, putting force into your first step so you can go from the perimeter to the rim with ease.Stay ContainedFor all that force and velocity, Giannis needs a design that stays with him, no matter what the defense throws at him. Our internal containment system gives you a more dynamic fit system that limits movement inside the shoe without feeling constricting.Comfort for 4 QuartersSpringy foam midsole has a responsive underfoot ride. It adds a soft, comfortable sensation to help keep you moving and energized all game long.Stick and CutAdvanced traction in the heel enhances your on-court feel. It helps you stick to the ground for a microsecond while the other directional traction helps you dig your toe in and toe out of it.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/freak-5-ep-gym-red-metallic-gold-fir-court-purple,data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep gym redmetallic gold-fir-court purple,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/freak 5 ep gym redmetallic gold-fir-court purple,
Nike,LEBRON NXXT GEN EP BLACKWHITE-MED SOFT PINK,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DR8788-003,"Whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the LeBron NXXT Gen. We specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.Akron-InspiredThe multidirection traction pattern is a map of Akron, an ode to LeBron's roots and the city he continues to pour into.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A top-loaded Zoom Air unit in the heel adds cushioning.Enhanced SensationThe foam in the midsole feels soft and smooth while keeping you low to the ground and enhancing the sensation of court feel.This version is made for outdoor court use with its extra-durable rubber outsole.Open-hole mesh on the upper is lightweight and durable.More Details  Alternate colors on left shoe and right shoe Graphic sublimation on insole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-nxxt-gen-ep-black-white-med-soft-pink,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron nxxt gen ep blackwhite-med soft pink,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/lebron nxxt gen ep blackwhite-med soft pink,
Nike,AIR FORCE 1 07 LV8 HEMPCOCONUT MILK-BAROQUE BROWN-SESAME,"₹ 10,795.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB8878-200,"The radiance lives on in the Nike Air Force 1 ’07, the b-ball OG that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of flash to make you shine. An extra lift gives your style a step up.Stitched overlays on the upper add heritage style, durability and support.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Low-cut silhouette adds a clean, streamlined look.Padded collar feels soft and comfortable.More Details  Foam midsole Perforations on the toe Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-hemp-coconut-milk-baroque-brown-sesame,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 hempcoconut milk-baroque brown-sesame,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lv8 hempcoconut milk-baroque brown-sesame,
Nike,AIR FORCE 1 07 LX OIL GREENOIL GREEN-CARGO KHAKI,"₹ 11,895.00",Nike,China,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB8876-300,"Iconic, durable and timeless—that's the AF1. Classic ‘80s construction pairs with bold details for style that tracks, no matter what you're getting up to. Premium leather and textiles combine for a flooded look that pops.Stitched overlays on the upper add heritage style and support.Originally designed for performance hoops, the Nike Air cushioning offers lightweight, all-day comfort.Padded collar looks sleek and feels great.More Details  Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lx-oil-green-oil-green-cargo-khaki,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lx oil greenoil green-cargo khaki,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lx oil greenoil green-cargo khaki,
Jordan,AIR JORDAN 1 MID WHITEBLACK-BRIGHT CONCORD-TRUE RED,"₹ 11,495.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ8426-154,"Inspired by the original AJ1, this mid-top edition maintains the iconic look you love while choice colors and crisp leather give it a distinct identity.Leather, synthetic leather and textile upper for a supportive feel.Foam midsole and Nike Air cushioning provide lightweight comfort.Rubber outsole with pivot circle gives you durable traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-white-black-bright-concord-true-red,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 mid whiteblack-bright concord-true red,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 mid whiteblack-bright concord-true red,
Jordan,AIR JORDAN 6 RETRO BLACKBRIGHT CONCORD-AQUATONE,"₹ 18,395.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8529-004,"MJ wore 'em when he claimed his first championship and you'll be wearing 'em for—well, whatever you want. Laden with dynamic design lines and those iconic lace locks, these sneakers bring throwback style to any 'fit. Lace up, and let your kicks do the talking.Genuine and synthetic leather and textile materials provide lightweight structure and support.Nike Air unit in the heel and encapsulated Air unit in the forefoot provide cushioning.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-black-bright-concord-aquatone,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro blackbright concord-aquatone,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro blackbright concord-aquatone,
Nike,LEBRON NXXT GEN EP BLACKWOLF GREY-WHITE-LIGHT BONE,"₹ 14,995.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR8788-005,"Whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the LeBron NXXT Gen. We specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.Akron-InspiredThe multidirection traction pattern is a map of Akron, an ode to LeBron's roots and the city he continues to pour into.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A top-loaded Zoom Air unit in the heel adds cushioning.Enhanced SensationThe foam in the midsole feels soft and smooth while keeping you low to the ground and enhancing the sensation of court feel.This version is made for outdoor court use with its extra-durable rubber outsole.Open-hole mesh on the upper is lightweight and durable.More Details  Alternate colors on left shoe and right shoe Graphic sublimation on insole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-nxxt-gen-ep-black-wolf-grey-white-light-bone,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron nxxt gen ep blackwolf grey-white-light bone,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/lebron nxxt gen ep blackwolf grey-white-light bone,
Adidas Originals,NMD_S1 FOCUS OLIVESILVER PEBBLECARBON,"₹ 19,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE2075,"RESPONSIVE SHOES WITH COSY DETAILS, MADE IN PART WITH PARLEY OCEAN PLASTIC. Experience more, stress less. These striking adidas NMD_S1 shoes are an excellent choice for a day of adventure in the ever-changing city. Their comfortable sock-like construction keeps them snug on your feet while a full-length BOOST midsole delivers incredible energy return with every step you take. Signature NMD plugs and classic 3-Stripes put a heritage twist on the futuristic design. Gear up and get out there. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/nmd_s1-focus-olive-silver-pebble-carbon,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/nmd_s1 focus olivesilver pebblecarbon,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/nmd_s1 focus olivesilver pebblecarbon,
Nike,AIR ALPHA FORCE 88 WHITENEUTRAL GREY-BLACK-TECH GREY,"₹ 11,895.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DZ4627-101,"Step into the '80s with the Air Alpha Force. Complete with a customizable strap, the throwback style looks just as good on the court as it does on the street.Textured leather upper ages to soft perfection.Midfoot strap gives you a personalized fit.Nike Air technology absorbs impact for cushioning with every step.Embroidered logo adds retro appeal.More Details  Foam midsole Rubber outsole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-alpha-force-88-white-neutral-grey-black-tech-grey,data/raw/superkicks/men-basketball-sneakers/images/nike/air alpha force 88 whiteneutral grey-black-tech grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air alpha force 88 whiteneutral grey-black-tech grey,
Nike,KEVIN DURANT KD16 EP DEEP ROYALVIVID PURPLE-METALLIC SILVER,"₹ 13,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV2916-401,"Kevin Durant is a true hooper. He'd be just as happy running pickup all afternoon as he would be dropping 40-pieces in the playoffs. When your avid appetite for the game can’t be satisfied, lace up in the KD16’s. Nike Air and Zoom Air work together to provide speed and stability for all four quarters, while the upper is lower and the overall load is lighter compared to the previous iteration. It's ideal for the hoopaholic who can’t say no to just one more game. This regal design pays homage to KD’s prominence as a player, a revered, king-making bucket-getter who just keeps getting better with each passing season. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Emotional PathwayFrom injuries and insults to championships and reclamation of his rightful place in the basketball world, KD’s grown both as a player and person. The cloudy, purple haze represents the endured downs throughout his career that eventually helped make him stronger. The day-breaking blues signify his emotional range and clarity of mind that have brought him through it all.Cushion and ComfortA lightweight Nike Air unit at the bottom of the upper gives KD the cushioning and comfort he needs to thrive during a long season.High-Speed HavenKD loved the 15’s underfoot experience, so we took inspiration from the previous iteration and added a bottom-loaded forefoot Zoom Air unit for extra pop and snappiness when the game hits high speeds. Responsive full-length foam adds a soft, comfortable sensation.Groove and MoveGrooves and ridges in the sole help provide multidirectional traction and court feel. A stiff piece under the arch helps keep the shoe stable and help you smoothly transition from heel to toe.Broken-In FeelMultilayer mesh in the upper is lightweight and dimensional with a broken-in feel. Added thickness in strategic areas helps to keep your foot in place by reducing small movements.Like ClockworkThe outsole resembles watch gears, which represent the inner workings of KD and the methodical nature of how he operates.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/kevin-durant-kd16-ep-deep-royal-vivid-purple-metallic-silver,data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep deep royalvivid purple-metallic silver,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep deep royalvivid purple-metallic silver,
Nike,AIR FORCE 1 07 LX WHITESMOKE GREY-BEACH-WHITE,"₹ 11,895.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV7183-100,"50 years after the birth of the genre, hip hop is still influencing streetwear. Nike shoes have always been an integral part of this culture—both influencing and being influenced by iconic musicians, artists and fans. Celebrate half a century of art and culture with platinum and gold records on your soles and metallic gray details on the upper to match. Lace up and get spinning.Throw Ya Hands UpAugust 11, 1973 is known as the day hip hop was born. Music makers and lovers came together at 1520 Sedgwick Avenue for the now famous ""Back to School Jam,"" which changed the course of music history and helped kick off the movement that became hip hop as we know it.Walk This WayElevate your look to platinum status with a microphone charm as well as gold and platinum records on the pivot points of the outsole.Rapper's DelightThe sockliner features a Nike logo inspired by the ""Parental Advisory"" label, and the tongue features a logo that pays homage to classic performer posters.Leather in the upper ages to soft perfection.Originally designed for performance hoops, the Nike Air cushioning adds lasting comfort.More Details  Padded collar Foam midsole Perforations on toe Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lx-white-smoke-grey-beach-white,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lx whitesmoke grey-beach-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lx whitesmoke grey-beach-white,
