brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Converse,CHUCK 70 HIGH OFF WHITE,"₹ 5,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,162053C,"More cushioning, tougher canvas, same versatility. The Chuck 70 High Top is built off of the original 1970s design, with premium materials and an extraordinary attention to detail. We added an extra cushy insole for arch support and stability, and used wing tongue stitching on 12oz canvas for durability. No reason not to wear them all day, every day.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-high-off-white,data/superkicks/men-sneakers/photos/Converse/CHUCK 70 HIGH OFF WHITE,,
Nike,BLAZER MID77 VINTAGE BLACKWHITE,"₹ 7,995.00",EASTWIND FOOTWEAR COMPANY LTD. (INDIA BRANCH),INDIA,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,BQ6806-100,"In the ’70s, Nike was the new shoe on the block. So new in fact, we were still breaking into the basketball scene and testing prototypes on the feet of our local team. Of course, the design improved over the years, but the name stuck. The Nike Blazer Mid ’77 Vintage—classic from the beginning.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-mid77-vintage,data/superkicks/men-sneakers/photos/Nike/BLAZER MID77 VINTAGE BLACKWHITE,,
Reebok,CLASSIC NYLON CORE BLACK,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG7147,"OLD-SCHOOL SHOES REIMAGINED WITH A DESIGN INSPIRED BY HOPE Everyone has a right to life, liberty and security of person. Make this message known with these Classic Nylon shoes. Suede overlays throughout the upper give them a textured look and feel. You can rock them with a pair of jeans or leggings — on your way to meet a few friends for coffee or as your everyday sneakers while you go through your daily routine.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-nylon-core-black,data/superkicks/men-sneakers/photos/Reebok/CLASSIC NYLON CORE BLACK,,
Jordan,AIR JORDAN 6 RETRO VARSITY REDBLACK,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8529-600,"VICTORY AT LAST.MJ's sixth signature shoe debuted during the 1990-1991 season as His Airness battled rivals in pursuit of an elusive first championship. Now, it's back in a variety of color schemes. Gear up for the 30th anniversary of the Air Jordan 6 with this timeless classic.Leather and synthetic and textile materials.Foam midsole with visible Air-Sole unit in the heel and encapsulated Air-Sole unit in the forefoot.Clear or solid rubber outsole depending on the colorway.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-varsity-red-black,data/superkicks/men-sneakers/photos/Jordan/AIR JORDAN 6 RETRO VARSITY REDBLACK,,
Adidas Originals,NITEBALL BLACKWHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,ID8067,"DYNAMIC TRAINERS THAT BRING A FRESH ENERGY TO A BASKETBALL-INSPIRED STYLE. Confidently charting a new course, these adidas Niteball Shoes put a modern spin on a traditionally sporty silhouette. Bold colourblocking and a surprise pop of 3-Stripes stretching across the underside make for an undeniably eye-catching design. Aimed at providing the best energy return without weighing you down, adidas Lightstrike offers super-light cushioning for versatile movement. These baller shoes embody the playful energy that '90s basketball life thrived on while maintaining a fit that's comfortable enough for everyday wear.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/niteball-black-white,data/superkicks/men-sneakers/photos/Adidas Originals/NITEBALL BLACKWHITE,,
Nike,LEBRON NXXT GEN EP BLUE TINTTEAL NEBULA-GUAVA ICE,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DR8788-400,"Whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the LeBron NXXT Gen. We specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.Akron-InspiredThe multidirection traction pattern is a map of Akron, an ode to LeBron's roots and the city he continues to pour into.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A top-loaded Zoom Air unit in the heel adds cushioning.Enhanced SensationThe foam in the midsole feels soft and smooth while keeping you low to the ground and enhancing the sensation of court feel.This version is made for outdoor court use with its extra-durable rubber outsole.Open-hole mesh on the upper is lightweight and durable.More Details  Alternate colors on left shoe and right shoe Graphic sublimation on insole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/lebron-nxxt-gen-ep-blue-tint-teal-nebula-guava-ice,data/superkicks/men-sneakers/photos/Nike/LEBRON NXXT GEN EP BLUE TINTTEAL NEBULA-GUAVA ICE,,
Adidas Originals,CRAZY 8 CORE BLACKFTWR WHITECOLLEGIATE PURPLE,"₹ 15,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF2448,"Step forward with fearless strength in the Crazy 8. The 90s design, one of the most beloved and iconic models of adidas shoes, is back. Featuring a vintage-inspired nubuck upper with a cushioned EVA midsole, Torsion system and webbing details. A pair that you can see at a glance that Bash is the roots. The thick lines and contrasting color scheme make the overall shape look dynamic, giving off a strong impact.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/crazy-8-core-black-ftwr-white-collegiate-purple,data/superkicks/men-sneakers/photos/Adidas Originals/CRAZY 8 CORE BLACKFTWR WHITECOLLEGIATE PURPLE,,
Asics,GT-2160 WHITEPURE SILVER,"₹ 8,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A275.102,"The GT-2160™ sneaker pays homage to the technical design language from the GT-2000™ series in the early 2010s. This rendition keeps the heritage trainer's iconic design language intact, preserving key features like its sleek aesthetic and wavy forefoot sculpting. Other influential details from the 2010s include a segmented midsole structure and GEL™ technology inserts. This combination creates an industrial aesthetic that's met with advanced cushioning properties.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gt-2160-white-pure-silver,data/superkicks/men-sneakers/photos/Asics/GT-2160 WHITEPURE SILVER,,
Adidas Originals,STREETBALL III CORE WHITECORE BLACK,"₹ 13,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,H03522,"FEEL THE ENERGY OF THE GAME IN THESE EXPRESSIVE, EVERYDAY TRAINERS. There's more to basketball than the game. Away from the bucket, there's the style, the culture and these adidas Streetball III Shoes. They take '90s hoops DNA and reimagine it for right now with a bold stance and expressive mixed-material upper. Ultra-light Lightstrike cushioning lets you traipse through the city in comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/streetball-iii-core-white-core-black,data/superkicks/men-sneakers/photos/Adidas Originals/STREETBALL III CORE WHITECORE BLACK,,
New Balance,550 BLACK,"₹ 15,999.00",Brandman Retail Pvt Ltd.,Vietnam,Brandman Retail Pvt Ltd.,0.95 KG,Shoes,1 Pair,Superkicks India Pvt. Ltd.,BB550BBBD,"The original 550 debuted in 1989 and made its mark on basketball courts from coast to coast. After its initial run, the 550 was filed away in the archives, before being reintroduced in limited-edition releases in late 2020, and returned to the full-time lineup in 2021, quickly becoming a global fashion favorite. The 550’s low top, streamlined silhouette offers a clean take on the heavy-duty designs of the late ‘80s, while the dependable synthetic leather upper construction is a classic look in any era.     Features   Synthetic leather upper Rubber outsole for traction and durability Adjustable lace closure This item is limited to 1 per order This item is limited to ""1"" per order",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/550-black,data/superkicks/men-sneakers/photos/New Balance/550 BLACK,,
Adidas Originals,RIVALRY LOW 86 WHITEGREENCREAM,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IG3040,"MELLOW-VIBE ADIDAS SNEAKERS TO OUTFIT YOUR DAY. Stay style-game-ready every minute of the day. These adidas Rivalry sneakers provide a basketball-inspired look that's comfortable no matter what stands in your way. The textile upper is breathable and lightweight, while the rubber outsole adds durability and grip during those quick turns. Step into your day knowing you look great with these sneakers on your team.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rivalry-low-86-white-green-cream,data/superkicks/men-sneakers/photos/Adidas Originals/RIVALRY LOW 86 WHITEGREENCREAM,,
Nike,AIR MAX 90 LTR PEARL PINKBAROQUE BROWN,"₹ 8,957.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FD0789-600,"Lace up and feel the legacy with the Nike Air Max 90 LTR. An iconic Waffle outsole and molded plastic accents help these kicks stay true to their roots while Max Air cushioning adds comfort to your every step. Crisp leather and soft, textured suede bring a premium look and feel to this classic sneaker.  Originally designed for performance running, visible Max Air cushioning puts the history of comfort beneath your feet. Stitched leather overlays and molded plastic accents add durability, comfort and the iconic '90s look you love. Padded, low-cut collar looks sleek and feels great. Rubber Waffle outsole delivers traction, durability and heritage style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-90-ltr-pearl-pink-baroque-brown,data/superkicks/men-sneakers/photos/Nike/AIR MAX 90 LTR PEARL PINKBAROQUE BROWN,,
Adidas Originals,CAMPUS 80s CHESHIRE CAT PINK,"₹ 8,799.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GX2026,"A collaboration with LA-based lifestyle label Sporty & Rich, these shoes pay homage to an adidas icon by hacking the classic Campus 80s aesthetic without neglecting its core identity. The vintage-inspired design is crafted with a premium, soft nubuck upper and lined with smooth satin. Sporty & Rich and adidas logos in different executions of print and metallic-gold finishes can be found throughout. A Sporty & Rich Wellness Club key chain with pearl straps completes the premium look. Everything comes in special archive-inspired packaging.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/campus-80s-cheshire-cat-pink,data/superkicks/men-sneakers/photos/Adidas Originals/CAMPUS 80s CHESHIRE CAT PINK,,
Adidas Originals,SAMBA DECON SHOES CORE BLACKCORE WHITE,"₹ 19,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF0641,"CLASSIC SPORTY TRAINER CONTINUING TO INFLUENCE MODERN FASHION. The adidas Samba shoes take on a deconstructed aesthetic without missing a beat in style. These shoes reflect a rich legacy with their timeless design. From the feet of football athletes to the high-fashion runways, the adidas Samba shoes embody self-expression and effortless style. The iconic details of the 3-Stripes and T-shaped toe box speak for themselves. Add this versatile option to your rotation to energise your wardrobe.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/samba-decon-shoes-core-black-core-white,data/superkicks/men-sneakers/photos/Adidas Originals/SAMBA DECON SHOES CORE BLACKCORE WHITE,,
New Balance,5740 VINTAGE ROSE,"₹ 9,599.00",,,Brandman Retail Pvt Ltd.,0.950,SHOES,1 Pair,Superkicks India Pvt. Ltd.,W5740GVC,"The 57/40 is the answer to a question that is simple, yet astronomical in scale. What if we updated the most New Balance shoe of all time – the 574? Despite its legacy of unassuming, almost effortless versatility, the original 574 was a unique design for its era, a hybrid road/trail design that didn’t lean on visible technical features. The 57/40 approaches the hybrid concept with a few extra years’ worth of design developments to explore, and creates a new perspective on an iconic design. An overall sleeker silhouette provided by a slimmer last combines with a range of exaggerated features. The unique midsole combines a flared take on the classic 574 construction with ‘90s tech inspired details, while the mudguard and eyerow feature the distinctive wavy embellishments of the ‘80s.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/57-40-vintage-rose,data/superkicks/men-sneakers/photos/New Balance/5740 VINTAGE ROSE,,
Nike,AIR FORCE 1 07 LV8 MONARCHSAIL,"₹ 10,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Slide,1 Pair,Superkicks India Pvt. Ltd.,FB2048-800,"The radiance lives on in the Air Force 1 ’07 LV8. Crossing hardwood comfort with off-court flair, these kicks add a touch of crafty style to a hoops original. Mixed materials and era-echoing ‘80s construction add nothing-but-net style.Leather and textile upper brings texture and durability.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar feels soft and comfortable.More Details  Foam midsole Rubber sole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-monarch-sail,data/superkicks/men-sneakers/photos/Nike/AIR FORCE 1 07 LV8 MONARCHSAIL,,
Represent,REPTOR LOW RACING GREEN FLAT WHITE,"₹ 18,999.00",Represent Clothing,United Kingdom,Represent Clothing,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,M12049-252,"The Reptor low in Racing Green/Flat White is a skate inspired sneaker, featuring ‘REP’ lettering discreetly branded to the side of each shoe. Handcrafted in Portugal, the sneaker is constructed from a leather upper, featuring a padded collar and rubber outsole.  Men’s Trainer Racing Green/White Colourway Leather Upper Rubber Outsole Padded Collar Low Top Lace Up  Hand-made in Portugal.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/reptor-low-racing-green-flat-white,data/superkicks/men-sneakers/photos/Represent/REPTOR LOW RACING GREEN FLAT WHITE,,
Clarks Originals,ASHCOTT CUP OFF WHITE SUEDE ,"₹ 12,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26172515,"Our archival Ashcott is updated for new-season wear with a retro-sporty, chunky wrapped cupsole that’s ultra-lightweight and flexible. Crafted from butter-soft suede, streamlined Ashcott Cup is the perfect complement to smart-casual looks, matching effortlessly with denim and chinos alike.   Premium off-white suede upper Pebble crepe midsole Smooth wrapped crepe sole Finished with two Clarks Originals fos",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/ashcott-cup-off-white-suede,data/superkicks/men-sneakers/photos/Clarks Originals/ASHCOTT CUP OFF WHITE SUEDE ,,
Nike,HELLO KITTY AIR PRESTO,"₹ 10,396.00",TAE KWANG VINA INDUSTRIAL,Viet Nam,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DV3770-400,"Let myth become reality as you step into a world of rainbows and sunshine with the Air Presto 'Hello Kitty'. From the cute all-over upper graphic to the custom-moulded heel and red bow on the tongue, your favourite super-cute character joins your journey. Classic Air Presto fit and comfort cuddle up to your feet for all-day adventures with a pop culture icon.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/hello-kitty-air-presto,data/superkicks/men-sneakers/photos/Nike/HELLO KITTY AIR PRESTO,,
Nike,AIR MAX 97 PURE PLATINUMVOLT-BLACK-WHITE,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX4235-001,"Layer on style with the Air Max 97. The original look (inspired by Japanese bullet trains and water droplets) still takes center stage, while a mix of breathable and durable materials let you ride in first-class comfort.Synthetic Leather in the upper keeps the fluid look of the original while adding durability.Breathable fabric underlays help keep it airy.Originally designed for performance running, the full-length Max Air unit adds soft cushioning.Hidden lacing system was a first of its kind and delivers a streamlined look.Pull tabs on heel and tongue for easy on and off.Rubber outsole gives you durable traction.More Details  Round laces Embroidered Swoosh Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-97-pure-platinum-volt-black-white,data/superkicks/men-sneakers/photos/Nike/AIR MAX 97 PURE PLATINUMVOLT-BLACK-WHITE,,
Suicoke,PADRI BLACK,"₹ 12,499.00",LEECH HK COMPANY LIMITED,HONG KONG,Superkicks India Pvt. Ltd.,0.95 KG,SLIDE,1 Pair,Superkicks India Pvt. Ltd.,OG-082-BLK,Manufacturer : LEECH HK COMPANY LIMITED Country of Origin : HONG KONG Imported By : Superkicks India Pvt. Ltd. Product Dimensions :  Weight : 0.95 KG Generic Name : SLIDE Unit of Measurement : 1 Pair Marketed By : Superkicks India Pvt. Ltd. Article Code : OG-082-BLK,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/padri-black,data/superkicks/men-sneakers/photos/Suicoke/PADRI BLACK,,
Adidas Originals,CAMPUS CORE BLACKCLOUD WHITE,"₹ 12,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,ID2169,"ICONIC Y2K SHOES INSPIRED BY EARLY RAVE CULTURE. A one-to-one reissue from our early 2000s Millennium Series, these adidas Campus Shoes are back with the beat of the dance floor pulsing through them. Unique lines and details call back the vibe of rave culture in the '90s and early 2000s. Plush EVA cushioning helps carry you through long nights.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/campus-core-black-cloud-white,data/superkicks/men-sneakers/photos/Adidas Originals/CAMPUS CORE BLACKCLOUD WHITE,,
Asics,JAPAN S WHITEDARK OCEAN,"₹ 6,499.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A173.123,"The JAPAN S™ shoes are based on one of our throwback offerings from 1981. This reworked iteration is formed with a low-top silhouette that's complete with a court-inspired toe box, as well as our OrthoLite™ sockliner for excellent step-in comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/japan-s-white-dark-ocean,data/superkicks/men-sneakers/photos/Asics/JAPAN S WHITEDARK OCEAN,,
Adidas Originals,SUPERSTAR CONCHAS WONDER WHITECREAM WHITE,"₹ 12,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,ID1638,"adidas Superstar shoes in earthy tones with subtle vibes. Over the past 50 years, adidas Superstar shoes have gone through many changes. However, the basis always remains the same. Iconic rubber socks and serrated 3-Stripes are trademarks that have firmly established their place in our cultural landscape. Here they are made in softer, muted colors, but they still cannot be confused.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-conchas-wonder-white-cream-white,data/superkicks/men-sneakers/photos/Adidas Originals/SUPERSTAR CONCHAS WONDER WHITECREAM WHITE,,
Reebok,CLASSIC LEATHER BROWN,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY9753,"CLASSIC LEATHER SHOES READY TO TACKLE THE ELEMENTS Head out even when the weather shifts. Born in the '80s, these Classic Leather shoes update an icon. Winterised materials and extra traction on the outsole give you a style and feel that's ready for cold-weather adventures. A Union Jack logo, a crosscheck and side stripes root them in authentic Reebok style. The upper mixes up your look in soft suede and rugged CORDURA® for texture and depth.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-brown,data/superkicks/men-sneakers/photos/Reebok/CLASSIC LEATHER BROWN,,
Nike,AIR MAX 97 MIDNIGHT NAVYTRACK RED-OBSIDIAN,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,921826-405,"NEXT STOP: LEGENDARY STATUS.Featuring the original ripple design inspired by Japanese bullet trains, the Nike Air Max 97 lets you push your style full-speed ahead. Taking the revolutionary full-length Nike Air unit that shook up the running world and adding fresh colors and crisp details, it lets you ride in first-class comfort.Mesh and synthetic materials on the upper keep the fluid look of the OG while adding comfort and durability.Originally designed for performance running, the full-length Max Air unit adds soft, comfortable cushioning underfoot.The foam midsole feels springy and cushy.The rubber outsole adds traction and durability.More Details  The foam sockliner feels soft and comfortable Pull tab Not intended for use as Personal Protective Equipment",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-97-midnight-navy-track-red-obsidian,data/superkicks/men-sneakers/photos/Nike/AIR MAX 97 MIDNIGHT NAVYTRACK RED-OBSIDIAN,,
Saucony Originals,SHADOW 6000 SPACE FIGHT,"₹ 14,990.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70703-1,"Reference  to these previous  releases is evident  in  the  bold  color  choices: Red  and  black alludes to Mars, fiery orange nods to astronaut suits and pastel tones hint at space snacks. High quality suede and leather combine to create a premium upper, and a black and white EVA midsole maps the galaxy with speckled star - like detailing. Designed with space in mind, the look is completed with a Space Fight logo tongue. This is future wear at its finest.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-space-fight,data/superkicks/men-sneakers/photos/Saucony Originals/SHADOW 6000 SPACE FIGHT,,
Adidas Originals,TENIS SUPERSTAR CONCHAS ICEY PINKMESACREAM WHITE,"₹ 12,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,ID1637,"Over 50 years, the adidas Superstar shoe has undergone many changes. But the core remains the same. Iconic rubber shell toe and jagged 3-Stripes. Detail that has a strong presence in various cultural scenes. It's all wrapped up in soft, muted tones, but the details are undeniably superstar. * ""Super Star"" is a registered trademark of Moonstar Co., Ltd. in Japan.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/tenis-superstar-conchas-icey-pink-mesa-cream-white,data/superkicks/men-sneakers/photos/Adidas Originals/TENIS SUPERSTAR CONCHAS ICEY PINKMESACREAM WHITE,,
Adidas Originals,RIVALRY LOW 86 SAND STRATACREAM WHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF5466,"MELLOW-VIBE ADIDAS SNEAKERS TO OUTFIT YOUR DAY. Stay style-game-ready every minute of the day. These adidas Rivalry sneakers provide a basketball-inspired look that's comfortable no matter what stands in your way. The textile upper is breathable and lightweight, while the rubber outsole adds durability and grip during those quick turns. Step into your day knowing you look great with these sneakers on your team.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rivalry-low-86-sand-strata-cream-white,data/superkicks/men-sneakers/photos/Adidas Originals/RIVALRY LOW 86 SAND STRATACREAM WHITE,,
Jordan,STADIUM 90 WHITECLOVER-SAIL-BLACK,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DX4397-103,"Comfort is king, but that doesn't mean you have to sacrifice style. Taking design inspiration from the AJ1 and AJ5, the Stadium 90 is ready for everyday wear. The upper is made of leather and airy woven, so you get both breathability and durability, and Nike Air cushioning in the sole keeps your every step light and cushioned.Durable upper is made of real leather, synthetic leather and textile materials.Nike Air technology absorbs impact for cushioning with every step.Rubber outsole provides everyday traction.More Details  Rubber outsole pays homage to the AJ1 Flame details and heel branding reference the AJ5",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stadium-90-white-clover-sail-black,data/superkicks/men-sneakers/photos/Jordan/STADIUM 90 WHITECLOVER-SAIL-BLACK,,
Adidas Originals,HU NMD ANIMAL PRINT GREYBLACK,"₹ 21,999.00",adidas India Marketing Private Limited,Vietnam,adidas India Marketing Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,ID1531,"VIBRANT, EXPRESSIVE, ANIMAL-PRINT ADIDAS X PHARRELL WILLIAMS TRAINERS. Made in collaboration with Pharrell Williams, the Hu NMD Animal Print pack features embroidered details that provide texture to the sock-like material. The product features a midfoot TPU cage for support and two pairs of reflective rope laces for style versatility. Details  Lace closure adidas PRIMEKNIT textile upper BOOST midsole Textile lining Rubber outsole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/hu-nmd-animal-print-grey-black,data/superkicks/men-sneakers/photos/Adidas Originals/HU NMD ANIMAL PRINT GREYBLACK,,
Adidas Originals,ADIFOM CLIMACOOL WONDER BEIGEMAGIC BEIGE,"₹ 11,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3904,"BREATHABLE SHOES MADE IN PART WITH RECYCLED MATERIALS. These adidas shoes put innovation at the centre of their design. Made for keep-cool comfort, they're like a breath of fresh air for your feet thanks to ventilation that helps regulate warmth. Soft cushioning makes every step feel plush, and an interior mesh lining fits like a sock. A bio-based material shapes the outer shell into rugged style made modern. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/adifom-climacool-wonder-beige-magic-beige,data/superkicks/men-sneakers/photos/Adidas Originals/ADIFOM CLIMACOOL WONDER BEIGEMAGIC BEIGE,,
Adidas Originals,SAMBA OG CORE BLACKCLOUD WHITEGUM,"₹ 11,999.00",Adidas India Pvt. Ltd.,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,B75807,"SAMBA ORIGINALS Born on the pitch, the Samba is a timeless icon of street style. This silhouette stays true to its legacy with a tasteful, low-profile, soft leather upper, suede overlays and gum sole, making it a staple in everyone's closet - on and off the pitch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/samba-og-core-black-cloud-white-gum,data/superkicks/men-sneakers/photos/Adidas Originals/SAMBA OG CORE BLACKCLOUD WHITEGUM,,
Reebok,MAHARISHI CL LTHR 1983 VI BLACK,"₹ 11,199.00",Reebok India Pvt. Ltd.,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,HP3241,REEBOK X MAHARISHI SHOES THAT ARE PART OF REEBOK'S [REE]CYCLED COLLECTION Embrace the intersection of art and nature. These Reebok x Maharishi shoes flash a vintage-inspired look with a durable ripstop upper and suede side stripes. The soft midsole cushions your every step. A Maharishi signoff appears where the Reebok logo would be for a unique spin on sporty style.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/maharishi-cl-lthr-1983-vi-black,data/superkicks/men-sneakers/photos/Reebok/MAHARISHI CL LTHR 1983 VI BLACK,,
