brand,description,pricecurrency,price,title,collection_name,collection_url,url,photos_path,s3_path
hi-tec,"- Hi-Tec HTS SHADOW RGS - White / Persian Violet ""White / Persian Violet""- Colour: Cream / White / Purple- Stijlcode: K010002-114",EUR,154.95,HTS Shadow Persian Violet,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-white-persian-violet-white-persian-violet,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Persian Violet,
new balance,"- New Balance 550 ""Granite""- Colour: Grey/White- Stijlcode: BB550HSB D",EUR,99.99,550 Granite,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/550-granite-1,data/sneakerbaas/category-unisex/photos/new balance/550 Granite,
mizuno,"- Mizuno CONTENDER Pieter Ceizer (U) ""Garde la Pêche""- Colour: Orange/Beige/Pink- Stijlcode: D1GD232101",EUR,139.95,CONTENDER (U) Garde la Pêche,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/contender-pieter-ceiu-white,data/sneakerbaas/category-unisex/photos/mizuno/CONTENDER (U) Garde la Pêche,
hi-tec,"- Hi-Tec HTS SHADOW RGS ""Black Coffee / Sugar Swizzle""- Colour: Black / White- Stijlcode: K010002-124",EUR,154.95,HTS Shadow Black Coffee,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-black-coffee-sugar-swizzle-black-coffee-sugar-swizzle,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Black Coffee,
hi-tec,"- Hi-Tec HTS SHADOW RGS - White / Yellow ""White / Yellow""- Colour: Cream / White / Yellow- Stijlcode: K010002-111",EUR,154.95,HTS Shadow Yellow,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-white-yellow-white-yellow,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Yellow,
adidas originals,"- adidas RIVALRY LOW ""whaite tint""- Colour: White/Yellow- Stijlcode: IE4299",EUR,79.99,RIVALRY LOW white tint,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rivalry-low-white-tint,data/sneakerbaas/category-unisex/photos/adidas originals/RIVALRY LOW white tint,
new balance,"- New Balance 550 ""White/Grey""- Colour: White/Grey- Stijlcode: BB550SWA D",EUR,119.99,550 WhiteGrey,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/550-white-grey,data/sneakerbaas/category-unisex/photos/new balance/550 WhiteGrey,
hi-tec,"- Hi-Tec HTS SHADOW FS RGS ""Four Leaf Clover/ Black Beauty""- Colour: Green / Black / Beige- Stijlcode: K010025-129",EUR,159.95,HTS Shadow Four Leaf Clover,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-fs-rgs-four-leaf-clover-black-beauty-four-leaf-clover-black-beauty,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Four Leaf Clover,
diadora,"- Diadora V7000 WINTE ""GRIGIO TURBINA/BLU REFLEX""- Colour: Grey / Black / Blue - Stijlcode: 501179722-C9288",EUR,139.95,V7000 Winter Turbina,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/v7000-winter-grigio-turbina-blu-reflex,data/sneakerbaas/category-unisex/photos/diadora/V7000 Winter Turbina,
hi-tec,"- Hi-Tec HTS SHADOW RGS - White / Dark Forest ""White / Dark Forest""- Colour: Cream / White / Black- Stijlcode: K010002-113",EUR,154.95,HTS Shadow Dark Forest,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-white-dark-forest-white-dark-forest,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Dark Forest,
diadora,"- Diadora WINNER SL ""BIANCO/BIANCO""- Colour: Grey / White / Cream- Stijlcode: 501179583- C0657",EUR,89.99,Winner SL Bianco,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/winner-sl-bianco-bianco,data/sneakerbaas/category-unisex/photos/diadora/Winner SL Bianco,
hi-tec,"- Hi-Tec HTS SHADOW RGS ""Sugar Swizzle / Green Bay""- Colour: Cream / Green- Stijlcode: K010002-120",EUR,154.95,HTS Shadow Green Bay,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-sugar-swizzle-green-bay-sugar-swizzle-green-bay,data/sneakerbaas/category-unisex/photos/hi-tec/HTS Shadow Green Bay,
karhu,"- Karhu Legacy OG ""Purple""- Colour: White/Purple- Stylecode: F806001",EUR,69.99,Legacy OG Purple,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-og-purple,data/sneakerbaas/category-unisex/photos/karhu/Legacy OG Purple,
adidas originals,"- adidas RIVALRY LOW ""white tint""- Colour: White/Green- Stijlcode: FZ6335",EUR,89.99,RIVALRY LOW white tint,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rivalry-low-white-tint-1,data/sneakerbaas/category-unisex/photos/adidas originals/RIVALRY LOW white tint,
puma sportstyle,"- Puma RS-X Efekt PRM ""Frosted Ivory-PUMA Black""- Colour: Black / White / Beige- Stijlcode: 390776 10",EUR,95.99,RS-X Efekt PRM Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-frosted-ivory-puma-black,data/sneakerbaas/category-unisex/photos/puma sportstyle/RS-X Efekt PRM Ivory,
karhu,"- Karhu Aria 95 ""Silver Lining/ Peach Whip""- Colour: Teal / Orange / Beige- Stylecode: F803102",EUR,139.95,Aria 95 Peach Whip,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-silver-lining-peach-whip,data/sneakerbaas/category-unisex/photos/karhu/Aria 95 Peach Whip,
karhu,"- Karhu Fusion 2.0 ""Peach Whip/ Peach Nectar""- Colour: Pink / Orange / Grey- Stijlcode: F804151",EUR,149.95,Fusion 2.0 Peach Whip,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-peach-whip-peach-nectar,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Peach Whip,
karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Arabesque,
puma sportstyle,"- PUMA Slipstream Lo Retro ""Puma White-Pristine""- Colour: White/Grey- Stijlcode: 384692 01",EUR,89.99,Slipstream Lo Retro White-Pristine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-lo-retro-puma-white-pristine,data/sneakerbaas/category-unisex/photos/puma sportstyle/Slipstream Lo Retro White-Pristine,
puma sportstyle,"- PUMA Cali Court Lth Wns ""PUMA White-Cool Light Gray""- Colour: White / Grey- Stijlcode: 393802 08",EUR,95.99,Cali Court Light Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-cali-court-lth-wns-puma-white-cool-light-gray,data/sneakerbaas/category-unisex/photos/puma sportstyle/Cali Court Light Gray,
karhu,"- Karhu Legacy 96 ""Lily White/ Transparent""- Style code: F806046- Colors: Grey/Blue- Suede and mesh overlays with reflective details- Mesh details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend to order one whole size larger to order than your normal size!",EUR,109.99,Legacy 96 Trasparant,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-lily-white-trasparant,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Trasparant,
karhu,"- Karhu Fusion 2.0 ""True Navy/ Night Sky""- Colour: Blue / Green / Yellow- Stijlcode: F804156",EUR,149.95,Fusion 2.0 Night Sky,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-true-navy-night-sky,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Night Sky,
puma sportstyle,"- Puma RS-X Efekt Turbo ""PUMA White-Icy Blue""- Colour: White / Blue / Green- Stijlcode: 390048 09",EUR,95.99,RS-X Efekt Turbo Icy Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-turbo-puma-white-icy-blue,data/sneakerbaas/category-unisex/photos/puma sportstyle/RS-X Efekt Turbo Icy Blue,
puma sportstyle,"- PUMA Cali Court Match Wns ""PUMA White-Granola""- Colour: White / Beige- Stijlcode: 393094 02",EUR,95.99,Cali Court Granola,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-cali-court-match-wns-puma-white-granola,data/sneakerbaas/category-unisex/photos/puma sportstyle/Cali Court Granola,
puma sportstyle,"- Puma Puma-180 PRM Wns ""Frosted Ivory-PUMA White""- Colour: White / Orange / Pink- Stijlcode: 393764 02",EUR,119.95,Puma-180 W Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-frosted-ivory-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Puma-180 W Frosted Ivory,
karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/sneakerbaas/category-unisex/photos/karhu/Synchron Classic Cappuccino,
karhu,"- Karhu Legacy 96 ""Rainy Day/Java""- Style code: F806050- Colors: Grey/Blue/Orange/Red- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothNote: Shipping can take 3 to 5 working days .Size advice: We recommend ordering a full size larger than your normal size!",EUR,79.99,Legacy 96 Rainy DayJava,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-java,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Rainy DayJava,
puma sportstyle,"- Puma RS-X Efekt PRM ""Alpine Snow-Granola""- Colour: Beige / Cream / White- Stijlcode: 390776 12",EUR,95.99,RS-X Efekt PRM Alpine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-alpine-snow-granola,data/sneakerbaas/category-unisex/photos/puma sportstyle/RS-X Efekt PRM Alpine,
puma sportstyle,"- Puma Clyde PRM ""Frosted Ivory-PUMA White""- Colour: Creme/White- Stijlcode: 391134 01",EUR,95.99,Clyde PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-prm-frosted-ivory-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Clyde PRM Frosted Ivory,
puma sportstyle,"- Puma RS-X Efekt PRM ""Sedate Gray-PUMA Navy""- Colour: Navy / Red / White - Stijlcode: 390776 11",EUR,119.95,RS-X Efekt PRM Navy,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-sedate-gray-puma-navy,data/sneakerbaas/category-unisex/photos/puma sportstyle/RS-X Efekt PRM Navy,
mizuno,"- Mizuno Wave Rider 10(U) ""Tradewin/SnowWhte/NimCl""- Colour: Blue/Grey/White- Stijlcode: D1GA222610",EUR,99.99,Wave Rider 10(U) SnowWhte,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-10u-tradewin-snowwhte-nimcl,data/sneakerbaas/category-unisex/photos/mizuno/Wave Rider 10(U) SnowWhte,
karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Mineral Red,
karhu,"- Karhu Fusion 2.0 ""Lily White/ Nugget""- Style code: F804144- Colors: Orange/Creme/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope Note: Shipping for this product can take 3 to 5 days.laces Advice: We recommend ordering a full size larger than your normal size!",EUR,119.99,Fusion 2.0 Nugget,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-nugget,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Nugget,
puma sportstyle,"- Puma Puma-180 PRM Wns ""PUMA White-Sedate Gray""- Colour: White / Cream / Beige- Stijlcode: 393764 01",EUR,95.99,Puma-180 W Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-puma-white-sedate-gray,data/sneakerbaas/category-unisex/photos/puma sportstyle/Puma-180 W Sedate Gray,
puma sportstyle,"- Puma Puma-180 Corduroy ""Warm White-Warm White""- Colour: Beige- Stijlcode: 394873 01",EUR,95.99,Puma-180 Corduroy Warm White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-corduroy-warm-white-warm-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Puma-180 Corduroy Warm White,
puma sportstyle,"- Puma Cali Dream Animal Wns ""Puma Black-Puma White""- Colour: Black / White- Stijlcode: 393098 02",EUR,95.99,Cali Dream Animal W Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-animal-wns-puma-black-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Cali Dream Animal W Black,
puma sportstyle,"- Puma Cali Dream Animal Wns ""PUMA White-Granola""- Colour: White / Black- Stijlcode: 393098 01",EUR,95.99,Cali Dream Animal W White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-animal-wns-puma-white-granola,data/sneakerbaas/category-unisex/photos/puma sportstyle/Cali Dream Animal W White,
karhu,"- Karhu Synchron Classic ""Reflecting Pond/ Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F802680",EUR,134.95,Synchron Reflecting Pond,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reflecting-pond-deep-lagoon,data/sneakerbaas/category-unisex/photos/karhu/Synchron Reflecting Pond,
stepney workers club,"- Stepney Workers Club PEARL S-STRIKE LEATHER ""WHT-ETH""- Colour: White / Cream / Beige- Stijlcode: YA09501",EUR,134.95,Pearl S-Strike Ether,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-leather-wht-eth,data/sneakerbaas/category-unisex/photos/stepney workers club/Pearl S-Strike Ether,
puma sportstyle,"- Puma Puma-180 Pop ""PUMA Black-Glacial Gray""- Colour: Green / White / Black- Stijlcode: 393286 02",EUR,119.95,Puma-180 Pop Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-pop-puma-black-glacial-gray,data/sneakerbaas/category-unisex/photos/puma sportstyle/Puma-180 Pop Green,
karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/sneakerbaas/category-unisex/photos/karhu/Aria 95 Lilly White,
puma sportstyle,"- Nano PRM ""Pristine-Frosted Ivory""- Colour: Beige- Stijlcode: 391963 01",EUR,103.99,Nano PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/nano-prm-pristine-frosted-ivory,data/sneakerbaas/category-unisex/photos/puma sportstyle/Nano PRM Frosted Ivory,
karhu,"- Karhu Fusion 2.0 ""Dark Forest / Stormy Weather""- Colour: Blue / Green / Beige- Stijlcode: F804154",EUR,149.95,Fusion 2.0 Dark Forest,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dark-forest-stormy-weather,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Dark Forest,
stepney workers club,"- Stepney Workers Club PEARL S-STRIKE NUBUCK MIX ""BLK/BLK""- Colour: Black / White- Stijlcode: YA09119",EUR,134.95,Pearl S-Strike All Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-nubuck-mix-blk-blk,data/sneakerbaas/category-unisex/photos/stepney workers club/Pearl S-Strike All Black,
puma sportstyle,"- Puma Slipstream Bball ""Puma White-Puma Black""- Colour: White/Purple- Stijlcode: 393266 02",EUR,71.99,Slipstream Bball WhiteBlack,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-bball-puma-white-puma-black,data/sneakerbaas/category-unisex/photos/puma sportstyle/Slipstream Bball WhiteBlack,
stepney workers club,"- Stepney Workers Club AMIEL S-STRIKE SUEDE MIX ""BLK-GRY""- Colour: Black / Grey / White- Stijlcode: YP01015",EUR,129.95,Amiel S-Strike Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/amiel-s-strike-suede-mix-blk-gry,data/sneakerbaas/category-unisex/photos/stepney workers club/Amiel S-Strike Black,
karhu,"- Karhu Legacy 96 ""Curry/Nugget""- Style code: F806049- Colors: Green/Brown/Orange/Grey- Suede and mesh overlays with reflective details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend ordering one whole size larger to order than your normal size!",EUR,119.99,Legacy 96 Curry,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-curry-nugget,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Curry,
karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Dawn Blue Sky Blue,
puma sportstyle,"- Puma Puma Morphic ""PUMA White-Vivid Violet""- Colour: White / Purple / Blue- Stijlcode: 392724 07",EUR,95.99,Puma Morphic Violet,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-morphic-puma-white-vivid-violet,data/sneakerbaas/category-unisex/photos/puma sportstyle/Puma Morphic Violet,
puma sportstyle,"- Puma Velophasis Technisch ""Sedate Gray-Cashew""- Colour: Green/Black/Cream- Stijlcode: 390932 06",EUR,111.99,Velophasis Technisch Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-technisch-sedate-gray-cashew,data/sneakerbaas/category-unisex/photos/puma sportstyle/Velophasis Technisch Sedate Gray,
karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Cappuccino,
karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/sneakerbaas/category-unisex/photos/karhu/Aria 95 Deep Lagoon,
karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Jet Black Canyon Sunset,
puma sportstyle,"- Puma CA Pro PRM Wns ""Frosted Ivory-PUMA White""- Colour: Cream / Pink / White- Stijlcode: 394750 01",EUR,95.99,CA Pro PRM Wns Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ca-pro-prm-wns-frosted-ivory-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/CA Pro PRM Wns Frosted Ivory,
puma sportstyle,"- Puma RX 737 ""Puma White-Persian Blue""- Colour: White/Blue- Stijlcode: 391971 05",EUR,95.99,RX 737 Persian Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rx-737-puma-white-persian-blue,data/sneakerbaas/category-unisex/photos/puma sportstyle/RX 737 Persian Blue,
karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0  Foliage Green,
karhu,"- Karhu Aria 95 ""Sweet Grape/ Deep Lagoon""- Colour: Blue / Purple / Orange- Stijlcode: F803104",EUR,139.95,Aria 95 Sweet Grape,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-sweet-grape-deep-lagoon,data/sneakerbaas/category-unisex/photos/karhu/Aria 95 Sweet Grape,
puma sportstyle,"- Puma PUMA-180 ""Warm White-Spring Lavender""- Colour: Grey / White / Purple- Stijlcode: 389267 05",EUR,95.99,PUMA-180 Spring Lavender,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-warm-white-spring-lavender,data/sneakerbaas/category-unisex/photos/puma sportstyle/PUMA-180 Spring Lavender,
karhu,"- Karhu Legacy 96 ""Sleet/Brittany Blue""- Style code: F806048- Colors: Green/Grey/Blue- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Brittany Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-sleet-brittany-blue,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Brittany Blue,
puma sportstyle,"- Puma Teveris Nitro Preppy Wns ""PUMA White-Vine""- Colour: White/Green/Pink - Stylecode: 391096 01",EUR,95.99,Teveris Nitro Wns Vine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/teveris-nitro-preppy-wns-puma-white-vine,data/sneakerbaas/category-unisex/photos/puma sportstyle/Teveris Nitro Wns Vine,
puma sportstyle,"- Puma Disc Blaze The NeverWorn II ""PUMA White-New Navy""- Colour: White / Navy / Cream- Stijlcode: 393182 01",EUR,159.95,Disc Blaze The NeverWorn II,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/disc-blaze-the-neverworn-ii-puma-white-new-navy,data/sneakerbaas/category-unisex/photos/puma sportstyle/Disc Blaze The NeverWorn II,
puma sportstyle,"- Puma Slipstream Preppy Wns ""PUMA White-Vine-Warm White""- Colour: White/Green - Stijlcode: 389849 01",EUR,95.99,Slipstream Preppy Wns WhiteVine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-preppy-wns-puma-white-vine-warm-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Slipstream Preppy Wns WhiteVine,
puma sportstyle,"- Puma Clyde Vintage ""PUMA Black-Rickie Orange""- Colour: Black / Orange / Cream- Stijlcode: 394687 02",EUR,119.95,Clyde Rickie Orange,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-vintage-puma-black-rickie-orange,data/sneakerbaas/category-unisex/photos/puma sportstyle/Clyde Rickie Orange,
karhu,"- Karhu Synchron Classic ""Abbey Stone/Turbulence""- Stijlcode: F802675- Colors: Grey/Creme/Orange/Blue- Suede en mesh overlays/underlays met reflecterende details- Synchron lacing systeem - Double density midsole met een gespikkelde look Maat advies: Wij raden aan om een hele maat groter te bestellen dan je normale maat!",EUR,69.99,Synchron Turbulence,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-abbey-stone-turbulence,data/sneakerbaas/category-unisex/photos/karhu/Synchron Turbulence,
