brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Nugget""- Style code: F804144- Colors: Orange/Creme/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope Note: Shipping for this product can take 3 to 5 days.laces Advice: We recommend ordering a full size larger than your normal size!",EUR,119.99,Fusion 2.0 Nugget,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-nugget,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 nugget,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 nugget
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0  foliage green,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0  foliage green
Autry,- Autry x Staple Sup Vint Low W ''Staple'' - Colour: Cream / Green / Orange- Stijlcode: A13IAVLWSTA1,EUR,239.95,Sup Vint Low W Staple,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/sup-vint-low-wom-staple-wht-grn-orng,data/raw/sneakerbaas/category-women/images/autry/sup vint low w staple,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/sup vint low w staple
Karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 jet black canyon sunset,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 jet black canyon sunset
Nike,"- Nike Air Huarache Craft ""LT OREWOOD BRN/RUSH FUCHSIA-PHANTOM""- Colour: Beige/Pink- Stylecode: DQ8031-103",EUR,99.99,Air Huarache Craft Orewood,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-huarache-craft-lt-orewood-brn-rush-fuchsia-phantom,data/raw/sneakerbaas/category-women/images/nike/air huarache craft orewood,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air huarache craft orewood
Reebok Classics,"- Reebok QUESTION LOW ""white/light sand""- Colour: White/Beige- Stylecode: EF7609",EUR,79.99,QUESTION LOW whitelight sand,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/question-low-white-white-light-sand,data/raw/sneakerbaas/category-women/images/reebok classics/question low whitelight sand,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/question low whitelight sand
Nike,"- Nike City Classic Boots ""Wheat""- Colour: Beige / White / Black- Stijlcode: DQ5601-710",EUR,89.95,City Classic Boots Wheat,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/city-classic-boots-wheat,data/raw/sneakerbaas/category-women/images/nike/city classic boots wheat,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/city classic boots wheat
Reebok Classics,"- BB 4000 II ""chalk/dark green/alabaster""- Colour: White / Green- Stijlcode: IE6833",EUR,59.99,BB 4000 II Alabaster,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/bb-4000-ii-chalk-dark-green-alabaster,data/raw/sneakerbaas/category-women/images/reebok classics/bb 4000 ii alabaster,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/bb 4000 ii alabaster
Nike,"- Nike Air Max Bliss ""Sail White""- Colour: Green / Yellow / Pink- Stijlcode: FB7170-111",EUR,139.99,Air Max Bliss Sail White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-max-bliss-sail-white,data/raw/sneakerbaas/category-women/images/nike/air max bliss sail white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max bliss sail white
Autry,"- Autry CLC Low W ""Mat Wht/Pow""- Colour: White / Pink / Cream- Stijlcode: ROLWMM14",EUR,189.95,CLC Low W Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-w-mat-wht-pow,data/raw/sneakerbaas/category-women/images/autry/clc low w pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/clc low w pink
Autry,"- Autry Medalist Low ""White Teal""- Artikelnummer: AULWLS47- Kleuren: White / Off White / Teal- Klassieke sneaker die je altijd kunt dragen, onder welke broek dan ook!- Het bovenwerk is gemaakt van leer- Iconische achterkant met logo in reliëf.- Inclusief Autry sneaker dustbag",EUR,149.99,Medalist Low White Teal,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-white-teal,data/raw/sneakerbaas/category-women/images/autry/medalist low white teal,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/medalist low white teal
Reebok Classics,"- Reebok RBK PREMIER ROAD PLUS VI ""sea spray /sand stone/core black""- Colour: Green / Grey / Beige- Stijlcode: IG0114",EUR,59.99,ROAD PLUS VI Sea Spray,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/rbk-premier-road-plus-vi-sea-spray-sand-stone-core-black,data/raw/sneakerbaas/category-women/images/reebok classics/road plus vi sea spray,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/road plus vi sea spray
Nike,"- Nike Tech Hera ""WHITE/BLACK""- Colour: White/Black- Stylecode: DR9761-101",EUR,79.99,Tech Hera W WhiteBlack,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/tech-hera-white-white-black,data/raw/sneakerbaas/category-women/images/nike/tech hera w whiteblack,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/tech hera w whiteblack
Reebok Classics,"- Reebok PUMP OMNI ZONE II ""ftwr white/pure grey 8/hint mint""- Colour: Grey / White / Black- Stijlcode: HR0110",EUR,99.99,PUMP OMNI ZONE II Hint Mint,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/pump-omni-zone-ii-ftwr-white-pure-grey-8-hint-mint,data/raw/sneakerbaas/category-women/images/reebok classics/pump omni zone ii hint mint,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/pump omni zone ii hint mint
Karhu,"- Karhu Legacy 96 ""Lily White/ Transparent""- Style code: F806046- Colors: Grey/Blue- Suede and mesh overlays with reflective details- Mesh details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend to order one whole size larger to order than your normal size!",EUR,109.99,Legacy 96 Trasparant,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-lily-white-trasparant,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 trasparant,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 trasparant
Reebok Classics,"- Reebok LX2200 ""pure grey 3/chalk/core black""- Colour: Grey / White / Black- Stijlcode: HP7586",EUR,59.99,LX2200 Chalk,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/lx2200-pure-grey-3-chalk-core-black,data/raw/sneakerbaas/category-women/images/reebok classics/lx2200 chalk,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/lx2200 chalk
Nike,"- Nike Court Vision Alta ""WHITE/WHITE-WHITE""- Colour: White- Stijlcode: DM0113-100",EUR,79.99,Court Vision Alta White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/court-vision-alta-white-white-white,data/raw/sneakerbaas/category-women/images/nike/court vision alta white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/court vision alta white
Saucony,"- Saucony Shadow 6000 ""Pink White""- Pink / White / Purple- Stijlcode: S60722-1",EUR,154.95,Shadow 6000 Pink White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-pink-white,data/raw/sneakerbaas/category-women/images/saucony/shadow 6000 pink white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/saucony/shadow 6000 pink white
Nike,"-Nike Air Max 95 ""GREEN-PEARL GREY""-Colour: GREEN/GREY-Stylecode: DH8015-002",EUR,79.95,Air Max 95 PEARL GREY,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-max-95-black-stadium-green-pearl-grey,data/raw/sneakerbaas/category-women/images/nike/air max 95 pearl grey,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max 95 pearl grey
Reebok Classics,"- Reebok BB 4000 II ""ftwr white/digital blue/ftwr white""- Colour: White / Blue - Stijlcode: ID4590",EUR,59.99,BB 4000 II Digital Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/bb-4000-ii-ftwr-white-digital-blue-ftwr-white,data/raw/sneakerbaas/category-women/images/reebok classics/bb 4000 ii digital blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/bb 4000 ii digital blue
Reebok Classics,"- Reebok Club C 85 Pump ""ftwr white/classic white/vector blue""- Colour: White / Blue / Red- Stijlcode: GW4793",EUR,69.95,Club C 85 Pump Vector Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-pump-ftwr-white-classic-white-vector-blue,data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 pump vector blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 pump vector blue
Reebok Classics,"- Reebok Club C 85 Pump ""ftwr white/classic white/glen green""- Colour: White / Green / Yellow- Stijlcode: GW4794",EUR,89.99,Club C 85 Pump Glen Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-pump-ftwr-white-classic-white-glen-green,data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 pump glen green,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 pump glen green
Reebok Classics,"- Reebok Club C Revenge ""ftwr white/STEELY BLUE S23-R/chalk""- Colour: White/Blue- Stijlcode: IG0397",EUR,94.95,Club C Revenge STEELY BLUE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-revenge-ftwr-white-steely-blue-s23-r-chalk,data/raw/sneakerbaas/category-women/images/reebok classics/club c revenge steely blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/club c revenge steely blue
Reebok Classics,"- Reebok Club C Revenge ""ftwr white/vector navy/ftwr white""- Colour: White / Blue- Stijlcode: H04168",EUR,69.99,Club C Revenge Vector Navy,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-revenge-ftwr-white-vector-navy-ftwr-white,data/raw/sneakerbaas/category-women/images/reebok classics/club c revenge vector navy,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/club c revenge vector navy
Nike,"- Nike Court Vision Alta ""BLACK/WHITE""- Colour: Black / White- Stijlcode: DM0113-002",EUR,59.95,Court Vision Alta BLACKWHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/court-vision-alta-black-white,data/raw/sneakerbaas/category-women/images/nike/court vision alta blackwhite,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/court vision alta blackwhite
New Balance,"- New Balance 550 ""Quartz Pink""- Colour: White / Navy / Red- Stijlcode: BBW550NP",EUR,139.99,550 Quartz Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/550-sea-salt,data/raw/sneakerbaas/category-women/images/new balance/550 quartz pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/550 quartz pink
Nike,"- Nike Air Max Bliss ""SAIL/CHILE RED-PHOTON DUST""- Colour: White/Red- Stylecode: DZ6754-101",EUR,99.99,Air Max Bliss Chile Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-max-bliss-sail-chile-red-photon-dust,data/raw/sneakerbaas/category-women/images/nike/air max bliss chile red,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max bliss chile red
Karhu,"- Karhu Fusion 2.0 ""Peach Whip/ Peach Nectar""- Colour: Pink / Orange / Grey- Stijlcode: F804151",EUR,149.95,Fusion 2.0 Peach Whip,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-peach-whip-peach-nectar,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 peach whip,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 peach whip
Nike,"- Nike Wmns sb bruin hi prm wss ""Lt chocolate/light blue-monarch""- Colour: Brown/Light Blue/Yellow- Stylecode: DX4325-200",EUR,59.99,Sb Bruin,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/wmns-sb-bruin-hi-prm-wss-lt-chocolate-light-blue-monarch,data/raw/sneakerbaas/category-women/images/nike/sb bruin,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/sb bruin
Puma Sportstyle,"- Puma Mayze Chelsea Suede Wn's ""Granola""- Colour: Beige/Black- Stijlcode: 382829 06",EUR,59.99,Mayze Chelsea Granola,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mayze-chelsea-suede-wns-granola,data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze chelsea granola,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze chelsea granola
Karhu,"- Karhu Synchron Classic ""India Pink""- Colour: Green / Black / Pink- Stijlcode: F802677",EUR,69.99,Synchron Classic India Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-india-pink,data/raw/sneakerbaas/category-women/images/karhu/synchron classic india pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron classic india pink
Nike,"- Nike Zoom Air Fire ""White/Pink""- Colour: White/Pink/Green - Stijlcode: DV1129-002",EUR,59.99,Zoom Air Fire WhitePink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/zoom-air-fire-black-or-grey,data/raw/sneakerbaas/category-women/images/nike/zoom air fire whitepink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/zoom air fire whitepink
Karhu,"- Karhu Synchron Classic ""Reef Waters/Abbey Stone""- Style code: F802676 - Colours: Blue/Orange- Suede and mesh overlays/underlays with reflective details- Synchron lacing system- Double density midsole with a speckled lookSize advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Reef Waters,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reef-waters-abbey-stone,data/raw/sneakerbaas/category-women/images/karhu/synchron reef waters,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron reef waters
Karhu,"- Karhu Aria 95 ""Abbey Stone/Silver""- Stijlcode: F803095- Colors: Green/Orange/Blue/Beige- Monosock constructie- Mesh en suede overlays met reflecterende details- Ronde rope veters- Karhu branding op de zijkant en op de tong van de schoen Maat advies: Wij raden aan om een halve maat groter te bestellen dan je normale maat!",EUR,89.99,Aria 95 Abbey Stone,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-abbey-stone-silver,data/raw/sneakerbaas/category-women/images/karhu/aria 95 abbey stone,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 abbey stone
Karhu,"- Karhu Fusion 2.0 ""Lily White/Impala""- Style code: F804141- Colors: Yellow/Creme/White- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend to order a whole size larger than your normal size!",EUR,89.99,Fusion 2.0 Impala,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-impala,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 impala,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 impala
Nike,"- Nike Blazer Mid Victory ""WHITE""- Colour: White- Stijlcode: DR2948-100",EUR,69.99,Blazer Mid Victory WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-victory-white,data/raw/sneakerbaas/category-women/images/nike/blazer mid victory white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer mid victory white
Karhu,"- Karhu Fusion 2.0 ""Plein Air/Blue Navy""- Style code: F804139 - Colours: Grey/Black/Blue- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,89.99,Fusion 2.0 Plein Air,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-plein-air-blue-navy,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 plein air,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 plein air
Karhu,"- Karhu Legacy 96 ""Abbey Stone/Cyclamen""- Style code: F806051 - Colours: Brown/White/Pink- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Abbey Stone,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-abbey-stone-cyclamen,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 abbey stone,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 abbey stone
Nike,"- WMNS NIKE AIR MAX PLUS ""LIGHT BONE/HONEYDEW-ALLIGATOR-""- Colours: White/Green/Beige- Stijlcode: DX8954-001",EUR,99.99,WMNS Air Max Plus,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/wmns-nike-air-max-plus-light-bone-honeydew-alligator,data/raw/sneakerbaas/category-women/images/nike/wmns air max plus,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/wmns air max plus
Karhu,"- Karhu Trampas ""Baked Clay/Riviera""- Colour: Red/Blue/Green- Stijlcode: F809033",EUR,69.99,Trampas Baked ClayRiviera,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/trampas-baked-clay-riviera,data/raw/sneakerbaas/category-women/images/karhu/trampas baked clayriviera,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/trampas baked clayriviera
Karhu,"- Karhu Fusion 2.0 ""Dark Forest / Stormy Weather""- Colour: Blue / Green / Beige- Stijlcode: F804154",EUR,149.95,Fusion 2.0 Dark Forest,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dark-forest-stormy-weather,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 dark forest,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 dark forest
Karhu,"- Karhu Aria 95 ""Sweet Grape/ Deep Lagoon""- Colour: Blue / Purple / Orange- Stijlcode: F803104",EUR,139.95,Aria 95 Sweet Grape,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-sweet-grape-deep-lagoon,data/raw/sneakerbaas/category-women/images/karhu/aria 95 sweet grape,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 sweet grape
Karhu,"- Karhu Trampas ""India Ink/Absinthe""- Colour: Black/Green- Stijlcode: F809034",EUR,69.99,Trampas India InkAbsinthe,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/trampas-india-ink-absinthe,data/raw/sneakerbaas/category-women/images/karhu/trampas india inkabsinthe,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/trampas india inkabsinthe
Karhu,"- Karhu Aria 95 ""Vetiver / Black""- Colour: Grey / Blue / White- Stijlcode: F803097",EUR,69.99,Aria 95 Vetiver  Black,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-vetiver-black,data/raw/sneakerbaas/category-women/images/karhu/aria 95 vetiver  black,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 vetiver  black
Nike,"- Nike Zoom Air Fire ""BLACK OR GREY""- Colour: Black/White- Stijlcode: DV1129-001",EUR,59.99,Zoom Air Fire BLACK,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/zoom-air-fire-black-or-grey-1,data/raw/sneakerbaas/category-women/images/nike/zoom air fire black,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/zoom air fire black
Karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/raw/sneakerbaas/category-women/images/karhu/aria 95 lilly white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 lilly white
Nike,"- Nike W BLAZER MID '77 SE ""White/Team Red""- Colour: Wit/Rood- Stijlcode: DV7003-100",EUR,69.95,BLAZER MID 77 Team Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/w-blazer-mid-77-se-white-team-red,data/raw/sneakerbaas/category-women/images/nike/blazer mid 77 team red,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer mid 77 team red
Karhu,"- Karhu Synchron Classic ""Abbey Stone/Turbulence""- Stijlcode: F802675- Colors: Grey/Creme/Orange/Blue- Suede en mesh overlays/underlays met reflecterende details- Synchron lacing systeem - Double density midsole met een gespikkelde look Maat advies: Wij raden aan om een hele maat groter te bestellen dan je normale maat!",EUR,69.99,Synchron Turbulence,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-abbey-stone-turbulence,data/raw/sneakerbaas/category-women/images/karhu/synchron turbulence,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron turbulence
Karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 dawn blue sky blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 dawn blue sky blue
Karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 mineral red,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 mineral red
New Balance,"- New Balance 997 ""GREY MATTER""- Colour: White/Animal- Stijlcode: CW997HWD",EUR,69.99,997 GREY MATTER,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/997-grey-matter,data/raw/sneakerbaas/category-women/images/new balance/997 grey matter,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/997 grey matter
Karhu,"- Karhu Fusion 2.0 ""Ashley Blue/Jet Black"" - Style code: F804148 - Colors: Blue/White/Black- Suede overlays with reflective details - Pull tab on the heel of the shoe to make it easier to put the shoe on and off - Round rope laces Size advice: We recommend to order a whole size larger than your normal size!",EUR,109.99,Fusion 2.0 Ashley Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-ashley-blue-jet-black,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 ashley blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 ashley blue
New Balance,"- New Balance 574 ""BLACK""- Colour: Black / White- Stijlcode: WL574XB2",EUR,69.99,574 Zebra,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/574-black-1,data/raw/sneakerbaas/category-women/images/new balance/574 zebra,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/574 zebra
Karhu,"- Karhu Synchron Classic ""Dawn Blue/Lily White"" - Style code: F802674 - Colors: Grey/Creme/Orange/Blue- Suede and mesh overlays/underlays with reflective details - Synchron lacing system - Double density midsole with a speckled look Size advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Classic Dawn BlueLily White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-dawn-blue-lily-white,data/raw/sneakerbaas/category-women/images/karhu/synchron classic dawn bluelily white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron classic dawn bluelily white
New Balance,"- New Balance 574 ""Animal""- Colour: Beige / Cream / Animal- Stijlcode: WL574XG2",EUR,69.99,574 Animal,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/574-mindful-grey,data/raw/sneakerbaas/category-women/images/new balance/574 animal,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/574 animal
