brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Karhu,"- Karhu Fusion 2.0 ""Dark Forest / Stormy Weather""- Colour: Blue / Green / Beige- Stijlcode: F804154",EUR,149.95,Fusion 2.0 Dark Forest,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dark-forest-stormy-weather,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 dark forest,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 dark forest
Autry,"- Autry CLC Low M ""Mat Wht/Gr/Pk""- Colour: White / Green / Pink- Stijlcode: ROLMMM07",EUR,189.95,CLC Low M Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-gr-pk,data/raw/sneakerbaas/category-men/images/autry/clc low m green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m green
Autry,"- Autry Medalist Low M ""Leat Wht/Syrah""- Colour: Red / White- Stijlcode: AULMWB35",EUR,179.95,Medalist Low Syrah,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-m-leat-wht-syrah,data/raw/sneakerbaas/category-men/images/autry/medalist low syrah,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/medalist low syrah
Autry,"- Autry CLC Low M ""Mult/Mat Wht""- Colour: White / Cream- Stijlcode: ROLMMM15",EUR,189.95,CLC Low M Mat White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mult-mat-wht,data/raw/sneakerbaas/category-men/images/autry/clc low m mat white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m mat white
Karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/raw/sneakerbaas/category-men/images/karhu/aria 95 lilly white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/aria 95 lilly white
Nike,"- Nike Air Force 1 07 Essential ""Crimson Tint""- Colour: Pink/White- Stijlcode: CT1989-800",EUR,79.99,Air Force 1 07 Essential Crimson Tint,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-force-1-07-essential-crimson-tint,data/raw/sneakerbaas/category-men/images/nike/air force 1 07 essential crimson tint,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/air force 1 07 essential crimson tint
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Nugget""- Style code: F804144- Colors: Orange/Creme/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope Note: Shipping for this product can take 3 to 5 days.laces Advice: We recommend ordering a full size larger than your normal size!",EUR,119.99,Fusion 2.0 Nugget,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-nugget,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 nugget,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 nugget
Autry,"- Autry Medalist Low M ""Leat Wht/Malachi""- Colour: Mint / White / Cream- Stijlcode: AULMWB30",EUR,179.95,Medalist Low M Malachi,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-m-leat-wht-malachi,data/raw/sneakerbaas/category-men/images/autry/medalist low m malachi,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/medalist low m malachi
Autry,"- Autry Medalist Low M ""Suede/Hair Space""- Colour: Black / White / Cream- Stijlcode: AULMSH03",EUR,179.95,Medalist Low M Hair Space,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-m-suede-hair-space,data/raw/sneakerbaas/category-men/images/autry/medalist low m hair space,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/medalist low m hair space
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0  foliage green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0  foliage green
Karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 dawn blue sky blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 dawn blue sky blue
Karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 mineral red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 mineral red
Karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 jet black canyon sunset,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 jet black canyon sunset
Karhu,"- Karhu Synchron Classic ""Abbey Stone/Turbulence""- Stijlcode: F802675- Colors: Grey/Creme/Orange/Blue- Suede en mesh overlays/underlays met reflecterende details- Synchron lacing systeem - Double density midsole met een gespikkelde look Maat advies: Wij raden aan om een hele maat groter te bestellen dan je normale maat!",EUR,69.99,Synchron Turbulence,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-abbey-stone-turbulence,data/raw/sneakerbaas/category-men/images/karhu/synchron turbulence,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/synchron turbulence
Nike,- Nike Air Pegasus '89 ''Wolf Grey'' - Colour: Grey / White- Stijlcode: FD3598-001,EUR,69.99,Air Pegasus 89 Wolf Grey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-pegasus-89-wolf-grey,data/raw/sneakerbaas/category-men/images/nike/air pegasus 89 wolf grey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/air pegasus 89 wolf grey
Karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/raw/sneakerbaas/category-men/images/karhu/aria 95 deep lagoon,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/aria 95 deep lagoon
Karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/raw/sneakerbaas/category-men/images/karhu/legacy 96 cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/legacy 96 cappuccino
Karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/raw/sneakerbaas/category-men/images/karhu/synchron classic cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/synchron classic cappuccino
Karhu,"- Karhu Legacy 96 ""Lily White/ Transparent""- Style code: F806046- Colors: Grey/Blue- Suede and mesh overlays with reflective details- Mesh details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend to order one whole size larger to order than your normal size!",EUR,109.99,Legacy 96 Trasparant,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-lily-white-trasparant,data/raw/sneakerbaas/category-men/images/karhu/legacy 96 trasparant,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/legacy 96 trasparant
Karhu,"- Karhu Synchron Classic ""Reflecting Pond/ Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F802680",EUR,134.95,Synchron Reflecting Pond,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reflecting-pond-deep-lagoon,data/raw/sneakerbaas/category-men/images/karhu/synchron reflecting pond,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/synchron reflecting pond
Autry,"- Autry CLC Low M ""Mat Wht/Blk""- Colour: White / Black / Cream- Stijlcode: ROLMMM04",EUR,189.95,CLC Low M Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-blk,data/raw/sneakerbaas/category-men/images/autry/clc low m black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m black
Karhu,"- Karhu Aria 95 ""Silver Lining/ Peach Whip""- Colour: Teal / Orange / Beige- Stylecode: F803102",EUR,139.95,Aria 95 Peach Whip,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-silver-lining-peach-whip,data/raw/sneakerbaas/category-men/images/karhu/aria 95 peach whip,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/aria 95 peach whip
Autry,"- Autry CLC Low M ""Mat Wh/Co/Os""- Colour: White / Navy / Brown- Stijlcode: ROLMMM19",EUR,189.95,CLC Low M Navy  Brown,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wh-co-os,data/raw/sneakerbaas/category-men/images/autry/clc low m navy  brown,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m navy  brown
Autry,"- Autry CLC Low M ""Mat Wht/Pow""- Colour: White / Pink / Cream- Stijlcode: ROLMMM14",EUR,189.95,CLC Low M Pink,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-pow,data/raw/sneakerbaas/category-men/images/autry/clc low m pink,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m pink
Karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/raw/sneakerbaas/category-men/images/karhu/legacy 96 arabesque,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/legacy 96 arabesque
Autry,"- Autry CLC Low M ""Mat Wht/Rd""- Colour: White / Red- Stijlcode: ROLMMM12",EUR,189.95,CLC Low M Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-rd,data/raw/sneakerbaas/category-men/images/autry/clc low m red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m red
Reebok Classics,"- Reebok CLUB C Bulc ""CBLACK/CBLACK/TEAYEL""- Colour: Black / Yellow- Stijlcode: 100034265",EUR,119.95,Club C Bulc Teayel,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-bulc-cblack-cblack-teayel,data/raw/sneakerbaas/category-men/images/reebok classics/club c bulc teayel,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/club c bulc teayel
Karhu,"- Karhu Legacy 96 ""Rainy Day/Java""- Style code: F806050- Colors: Grey/Blue/Orange/Red- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothNote: Shipping can take 3 to 5 working days .Size advice: We recommend ordering a full size larger than your normal size!",EUR,79.99,Legacy 96 Rainy DayJava,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-java,data/raw/sneakerbaas/category-men/images/karhu/legacy 96 rainy dayjava,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/legacy 96 rainy dayjava
Karhu,"- Karhu Fusion 2.0 ""True Navy/ Night Sky""- Colour: Blue / Green / Yellow- Stijlcode: F804156",EUR,139.95,Fusion 2.0 Night Sky,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-true-navy-night-sky,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 night sky,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 night sky
Karhu,"- Karhu Legacy 96 ""Sleet/Brittany Blue""- Style code: F806048- Colors: Green/Grey/Blue- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Brittany Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-sleet-brittany-blue,data/raw/sneakerbaas/category-men/images/karhu/legacy 96 brittany blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/legacy 96 brittany blue
Autry,"- Autry CLC Low M ""Mat Wht/Amz""- Colour: White / Green / Cream- Stijlcode: ROLMMM09",EUR,189.95,CLC Low M Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/clc-low-m-mat-wht-amz,data/raw/sneakerbaas/category-men/images/autry/clc low m green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/clc low m green
New balance,"- New Balance 530 ""Blue""- Colour: Blue/White- Stijlcode: MR530CH",EUR,79.95,530 Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/530-blue,data/raw/sneakerbaas/category-men/images/new balance/530 blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/530 blue
Karhu,"- Karhu Fusion 2.0 ""Raindrops/Bright White""- Style code: F804146 - Colors: Grey/Pink- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Raindrops,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-raindrops-bright-white,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 raindrops,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 raindrops
New Balance,"- New Balance 530 ""SEA SALT""- Colour: White/Pink- Stijlcode: MR530ZP",EUR,79.95,530 SEA SALT,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/530-sea-salt-1,data/raw/sneakerbaas/category-men/images/new balance/530 sea salt,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/530 sea salt
Saucony,"- Jazz 81 ""Raised By Wolves""- Colour: Black/Red- Stijlcode: S70737-1",EUR,79.99,Jazz 81 Raised By Wolves,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/jazz-81-raised-by-wolves,data/raw/sneakerbaas/category-men/images/saucony/jazz 81 raised by wolves,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/jazz 81 raised by wolves
Nike,"- Nike Air Force 1 ""Crater""- Colour: Grey/Yellow/Blue- Stijlcode: CT1986-001",EUR,79.99,Air Force 1 Crater,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-force-1-crater,data/raw/sneakerbaas/category-men/images/nike/air force 1 crater,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/air force 1 crater
Karhu,"- Karhu Synchron Classic ""India Pink""- Colour: Green / Black / Pink- Stijlcode: F802677",EUR,69.99,Synchron Classic India Pink,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-india-pink,data/raw/sneakerbaas/category-men/images/karhu/synchron classic india pink,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/synchron classic india pink
Reebok Classics,"- Reebok Club C 85 FVS PS Desert ""Green""- Colour: Green- Stylecode: cm9867",EUR,49.99,Club C 85 FVS PS Desert Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-fvs-ps-desert-green,data/raw/sneakerbaas/category-men/images/reebok classics/club c 85 fvs ps desert green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/club c 85 fvs ps desert green
Nike,"- Nike Air Max 97 ""WHITE/UNIVERSITY RED-GREY FOG""- Colour: White/Grey/Red- Stijlcode: DX8964-100",EUR,79.95,Air Max 97 UNIVERSITY RED,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/nike-air-max-97-white-university-red-grey-fog,data/raw/sneakerbaas/category-men/images/nike/air max 97 university red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/air max 97 university red
New Balance,- New Balance 2002 Protection Pack ''Eclipse'' - Colour: Navy / Black / Grey- Stijlcode: M2002RDO,EUR,149.95,2002 Protection Pack,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/2002-eclipse-1,data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack
Karhu,"- Karhu Fusion 2.0 ""Lily White/Impala""- Style code: F804141- Colors: Yellow/Creme/White- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend to order a whole size larger than your normal size!",EUR,89.99,Fusion 2.0 Impala,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-impala,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 impala,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 impala
Vans,"- Vans UA Old Skool 36 DX ""JUNG MIS""- Colour: Black/Animal- Stijlcode: VN0A4BW3LPR1M",EUR,79.99,UA Old Skool 36 JUNGLE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ua-old-skool-36-dx-jung-mis,data/raw/sneakerbaas/category-men/images/vans/ua old skool 36 jungle,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/vans/ua old skool 36 jungle
Karhu,"- Karhu Trampas ""Baked Clay/Riviera""- Colour: Red/Blue/Green- Stijlcode: F809033",EUR,69.99,Trampas Baked ClayRiviera,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/trampas-baked-clay-riviera,data/raw/sneakerbaas/category-men/images/karhu/trampas baked clayriviera,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/trampas baked clayriviera
Karhu,"- Karhu Aria 95 ""Vetiver / Black""- Colour: Grey / Blue / White- Stijlcode: F803097",EUR,69.99,Aria 95 Vetiver  Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-vetiver-black,data/raw/sneakerbaas/category-men/images/karhu/aria 95 vetiver  black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/aria 95 vetiver  black
New Balance,"- New Balance 530 ""SEA SALT""- Colour: White/Green- Stijlcode: MR530ZO",EUR,89.99,530 SEA SALT,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/530-sea-salt,data/raw/sneakerbaas/category-men/images/new balance/530 sea salt,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/530 sea salt
adidas Originals,"- Adidas Superstar Boost ""Beige""- Colour: White- Stylecode: BB0187",EUR,69.99,Superstar Boost Beige,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/superstar-boost-beige,data/raw/sneakerbaas/category-men/images/adidas originals/superstar boost beige,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/superstar boost beige
Karhu,"- Karhu Trampas ""India Ink/Absinthe""- Colour: Black/Green- Stijlcode: F809034",EUR,69.99,Trampas India InkAbsinthe,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/trampas-india-ink-absinthe,data/raw/sneakerbaas/category-men/images/karhu/trampas india inkabsinthe,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/trampas india inkabsinthe
New Balance,"- New Balance 650 ""SEA SALT""- Colour: Grey / Navy / Cream- Stijlcode: BB650RVP",EUR,129.99,650 Sea Salt  Navy,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/650-sea-salt,data/raw/sneakerbaas/category-men/images/new balance/650 sea salt  navy,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/650 sea salt  navy
adidas Originals,"- Adidas Yung-1 ""Black""- Colour: Black/White- Stylecode: CG7121",EUR,59.99,Yung-1 Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/yung-1-black,data/raw/sneakerbaas/category-men/images/adidas originals/yung-1 black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/yung-1 black
New Balance,- New Balance 2002 Protection Pack ''Dark Moss''- Colour: Green / Black / Grey- Stijlcode: M2002RDN,EUR,159.95,2002 Protection Pack,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/2002-dark-moss,data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack
adidas Originals,"- Adidas Futurapacer ""Beige""- Colour: Brown/Black- Stylecode: BD7914",EUR,69.99,Futurapacer Beige,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/futurapacer-beige,data/raw/sneakerbaas/category-men/images/adidas originals/futurapacer beige,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/futurapacer beige
Saucony,"- Saucony Shadow 5000 ""Olive/Grey""- Colour: Blue/Green/Brown/Red- Stijlcode: S70752-1",EUR,79.99,Shadow 5000 OliveGrey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-olive-grey,data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 olivegrey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 olivegrey
New Balance,"- New Balance 550 ""Grey""- Colour: White / Cream / Grey- Stijlcode: BB550NEA",EUR,139.95,550 Grey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/550-white-22,data/raw/sneakerbaas/category-men/images/new balance/550 grey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/550 grey
New Balance,- New Balance 2002 Protection Pack ''Sandstone''- Colour: Cream / White- Stijlcode: M2002RDQ Buy only 1 pair!,EUR,159.95,2002 Protection Pack,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/2002-sandstone,data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/2002 protection pack
New Balance,"- New Balance 574 ""WHITE""- Colour: White/Green- Stijlcode: U574VX2",EUR,59.99,574 WHITE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/574-white-1,data/raw/sneakerbaas/category-men/images/new balance/574 white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/574 white
New Balance,"- New Balance 327 ""INCENSE""- Colour: Beige / Cream- Stijlcode: U327UCC",EUR,99.95,327 INCENSE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/327-incense,data/raw/sneakerbaas/category-men/images/new balance/327 incense,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/327 incense
Reebok Classics,"- Reebok Club C 85 FVS PS Desert ""Pink""- Colour: Pink- Stylecode: cm9866",EUR,49.99,Club C 85 FVS PS Desert Pink,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-fvs-ps-desert-pink,data/raw/sneakerbaas/category-men/images/reebok classics/club c 85 fvs ps desert pink,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/club c 85 fvs ps desert pink
Karhu,"- Karhu Fusion 2.0 ""Ashley Blue/Jet Black"" - Style code: F804148 - Colors: Blue/White/Black- Suede overlays with reflective details - Pull tab on the heel of the shoe to make it easier to put the shoe on and off - Round rope laces Size advice: We recommend to order a whole size larger than your normal size!",EUR,109.99,Fusion 2.0 Ashley Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-ashley-blue-jet-black,data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 ashley blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/karhu/fusion 2.0 ashley blue
