brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Karhu,"- Karhu Aria 95 ""Lilly White""- Colour: White / Pink / Orange - Stijlcode: F803103",EUR,139.95,Aria 95 Lilly White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-lilly-white-curry,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 lilly white,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 lilly white
Puma Sportstyle,"- PUMA Cali Court Match Wns ""PUMA White-Granola""- Colour: White / Beige- Stijlcode: 393094 02",EUR,95.99,Cali Court Granola,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-cali-court-match-wns-puma-white-granola,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali court granola,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/cali court granola
Puma Sportstyle,"- Nano PRM ""Pristine-Frosted Ivory""- Colour: Beige- Stijlcode: 391963 01",EUR,103.99,Nano PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/nano-prm-pristine-frosted-ivory,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/nano prm frosted ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/nano prm frosted ivory
Puma Sportstyle,"- Puma RS-X Efekt PRM ""Sedate Gray-PUMA Navy""- Colour: Navy / Red / White - Stijlcode: 390776 11",EUR,119.95,RS-X Efekt PRM Navy,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-sedate-gray-puma-navy,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm navy,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm navy
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Nugget""- Style code: F804144- Colors: Orange/Creme/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope Note: Shipping for this product can take 3 to 5 days.laces Advice: We recommend ordering a full size larger than your normal size!",EUR,119.99,Fusion 2.0 Nugget,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-nugget,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 nugget,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 nugget
Karhu,"- Karhu Fusion 2.0 ""Lily White/ Foliage Green""- Style code: F804140- Colors: Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put on and take off the shoe- Round rope laces Note: Shipping for this product can take 3 to 5 days.Size advice : We recommend ordering a full size larger than your normal size!",EUR,129.99,Fusion 2.0  Foliage Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-lily-white-foliage-green,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0  foliage green,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0  foliage green
Puma Sportstyle,"- Puma RS-X Efekt PRM ""Frosted Ivory-PUMA Black""- Colour: Black / White / Beige- Stijlcode: 390776 10",EUR,95.99,RS-X Efekt PRM Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-prm-frosted-ivory-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt prm ivory
Karhu,"- Karhu Fusion 2.0 ""Dawn Blue/ Sky Blue""- Style code: F804143- Colors: Blue/Grey/Green- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 business days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Dawn Blue Sky Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-dawn-blue-sky-blue,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 dawn blue sky blue,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 dawn blue sky blue
Karhu,"- Karhu Fusion 2.0 ""Mineral Red/ Lily White""- Colour: Red / Navy / White- Stijlcode: F804157",EUR,149.95,Fusion 2.0 Mineral Red,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-mineral-red-lily-white,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 mineral red,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 mineral red
Karhu,"- Karhu Fusion 2.0 ""Jet Black/ Canyon Sunset""- Style code: F804142- Colors: Orange/Black/Grey/Beige- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesNote: Shipping can take 3 to 5 working days.Size advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Jet Black Canyon Sunset,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-jet-black-canyon-sunset,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 jet black canyon sunset,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 jet black canyon sunset
Stepney Workers Club,"- Stepney Workers Club AMIEL S-STRIKE SUEDE MIX ""SAND""- Colour: Beige / Cream / Black- Stijlcode: YP01605",EUR,159.95,Amiel S-Strike Sand,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/amiel-s-strike-suede-mix-sand,data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike sand,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike sand
Puma Sportstyle,"- Puma Puma-180 PRM Wns ""PUMA White-Sedate Gray""- Colour: White / Cream / Beige- Stijlcode: 393764 01",EUR,95.99,Puma-180 W Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-puma-white-sedate-gray,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w sedate gray,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w sedate gray
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE NUBUCK MIX ""BLK/BLK""- Colour: Black / White- Stijlcode: YA09119",EUR,134.95,Pearl S-Strike All Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-nubuck-mix-blk-blk,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike all black,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike all black
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE LEATHER ""WHT-ETH""- Colour: White / Cream / Beige- Stijlcode: YA09501",EUR,134.95,Pearl S-Strike Ether,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-leather-wht-eth,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike ether,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike ether
Karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 deep lagoon,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 deep lagoon
Karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 cappuccino
Karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/raw/sneakerbaas/category-unisex/images/karhu/synchron classic cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/synchron classic cappuccino
Puma Sportstyle,"- Puma Velophasis Technisch ""Sedate Gray-Cashew""- Colour: Green/Black/Cream- Stijlcode: 390932 06",EUR,111.99,Velophasis Technisch Sedate Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-technisch-sedate-gray-cashew,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis technisch sedate gray,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis technisch sedate gray
Puma Sportstyle,"- Puma CA Pro PRM Wns ""Frosted Ivory-PUMA White""- Colour: Cream / Pink / White- Stijlcode: 394750 01",EUR,95.99,CA Pro PRM Wns Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ca-pro-prm-wns-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro prm wns frosted ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro prm wns frosted ivory
Karhu,"- Karhu Legacy 96 ""Lily White/ Transparent""- Style code: F806046- Colors: Grey/Blue- Suede and mesh overlays with reflective details- Mesh details- Air cushioning that makes every step smooth Note: Shipping for this product can take 3 to 5 days.Size advice: We recommend to order one whole size larger to order than your normal size!",EUR,109.99,Legacy 96 Trasparant,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-lily-white-trasparant,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 trasparant,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 trasparant
Puma Sportstyle,"- Puma Clyde PRM ""Frosted Ivory-PUMA White""- Colour: Creme/White- Stijlcode: 391134 01",EUR,95.99,Clyde PRM Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/clyde-prm-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/clyde prm frosted ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/clyde prm frosted ivory
Stepney Workers Club,"- Stepney Workers Club AMIEL S-STRIKE SUEDE MIX ""BLK-GRY""- Colour: Black / Grey / White- Stijlcode: YP01015",EUR,129.95,Amiel S-Strike Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/amiel-s-strike-suede-mix-blk-gry,data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike black,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/stepney workers club/amiel s-strike black
Karhu,"- Karhu Synchron Classic ""Reflecting Pond/ Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F802680",EUR,134.95,Synchron Reflecting Pond,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reflecting-pond-deep-lagoon,data/raw/sneakerbaas/category-unisex/images/karhu/synchron reflecting pond,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/synchron reflecting pond
Puma Sportstyle,"- PUMA Slipstream Lo Retro ""Puma White-Pristine""- Colour: White/Grey- Stijlcode: 384692 01",EUR,89.99,Slipstream Lo Retro White-Pristine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-lo-retro-puma-white-pristine,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream lo retro white-pristine,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream lo retro white-pristine
Karhu,"- Karhu Aria 95 ""Silver Lining/ Peach Whip""- Colour: Teal / Orange / Beige- Stylecode: F803102",EUR,139.95,Aria 95 Peach Whip,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-silver-lining-peach-whip,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 peach whip,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 peach whip
Puma Sportstyle,"- Puma Puma Morphic ""PUMA White-Vivid Violet""- Colour: White / Purple / Blue- Stijlcode: 392724 07",EUR,95.99,Puma Morphic Violet,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-morphic-puma-white-vivid-violet,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma morphic violet,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma morphic violet
Puma Sportstyle,"- Puma RX 737 ""Puma White-Persian Blue""- Colour: White/Blue- Stijlcode: 391971 05",EUR,95.99,RX 737 Persian Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rx-737-puma-white-persian-blue,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rx 737 persian blue,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rx 737 persian blue
Stepney Workers Club,"- Stepney Workers Club PEARL S-STRIKE SUEDE MIX ""WHT-MOS""- Colour: Green / White- Stijlcode: YA09646",EUR,134.95,Pearl S-Strike Moss,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/pearl-s-strike-suede-mix-wht-mos,data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike moss,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/stepney workers club/pearl s-strike moss
Puma Sportstyle,"- Puma Puma-180 Corduroy ""Warm White-Warm White""- Colour: Beige- Stijlcode: 394873 01",EUR,95.99,Puma-180 Corduroy Warm White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-corduroy-warm-white-warm-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 corduroy warm white,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 corduroy warm white
Karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 arabesque,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 arabesque
Karhu,"- Karhu Legacy 96 ""Rainy Day/Java""- Style code: F806050- Colors: Grey/Blue/Orange/Red- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothNote: Shipping can take 3 to 5 working days .Size advice: We recommend ordering a full size larger than your normal size!",EUR,79.99,Legacy 96 Rainy DayJava,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-java,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 rainy dayjava,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 rainy dayjava
Karhu,"- Karhu Fusion 2.0 ""True Navy/ Night Sky""- Colour: Blue / Green / Yellow- Stijlcode: F804156",EUR,139.95,Fusion 2.0 Night Sky,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-true-navy-night-sky,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 night sky,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 night sky
Puma Sportstyle,"- Puma Puma-180 Pop ""PUMA Black-Glacial Gray""- Colour: Green / White / Black- Stijlcode: 393286 02",EUR,119.95,Puma-180 Pop Green,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-pop-puma-black-glacial-gray,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 pop green,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 pop green
Puma Sportstyle,"- Puma Slipstream Bball ""Puma White-Puma Black""- Colour: White/Purple- Stijlcode: 393266 02",EUR,71.99,Slipstream Bball WhiteBlack,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/slipstream-bball-puma-white-puma-black,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream bball whiteblack,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/slipstream bball whiteblack
Puma Sportstyle,"- Puma Puma-180 PRM Wns ""Frosted Ivory-PUMA White""- Colour: White / Orange / Pink- Stijlcode: 393764 02",EUR,119.95,Puma-180 W Frosted Ivory,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-180-prm-wns-frosted-ivory-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w frosted ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma-180 w frosted ivory
Puma Sportstyle,"- Puma RS-X Efekt Turbo ""PUMA White-Icy Blue""- Colour: White / Blue / Green- Stijlcode: 390048 09",EUR,95.99,RS-X Efekt Turbo Icy Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/rs-x-efekt-turbo-puma-white-icy-blue,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt turbo icy blue,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/rs-x efekt turbo icy blue
Sergio Tacchini,"- Sergio Tacchini BB COURT LO ""WHITE TOFU OYSTER GREY""- Colour: White/Grey- Stijlcode: TSTU0004L-3400",EUR,69.99,BB COURT LO WHITE TOFU OYSTER GREY,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/bb-court-lo-white-tofu-oyster-grey,data/raw/sneakerbaas/category-unisex/images/sergio tacchini/bb court lo white tofu oyster grey,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/sergio tacchini/bb court lo white tofu oyster grey
Mizuno,"- Mizuno WAVE RIDER BETA(U) ""Pris/ChicCoffee/MojDeser""- Colour: Beige/Green- Stijlcode: D1GA330902",EUR,129.99,W RIDER BETA(U) ChicCoffee,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-betau-pris-chiccoffee-mojdeser-1,data/raw/sneakerbaas/category-unisex/images/mizuno/w rider beta(u) chiccoffee,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/mizuno/w rider beta(u) chiccoffee
Puma Sportstyle,"- Puma Velophasis Layers PLEASURES ""Cayenne Pepper-Astro Red""- Colour: Orange / Red / Black- Stijlcode: 393301 02",EUR,109.95,Velophasis x PLEASURES,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-layers-pleasures-cayenne-pepper-astro-red,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures
Puma Sportstyle,"- Puma Teveris Nitro Preppy Wns ""PUMA White-Vine""- Colour: White/Green/Pink - Stylecode: 391096 01",EUR,95.99,Teveris Nitro Wns Vine,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/teveris-nitro-preppy-wns-puma-white-vine,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/teveris nitro wns vine,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/teveris nitro wns vine
Sergio Tacchini,"- Sergio Tacchini BB COURT LO ""WHITE TOFU MARITIME BLUE""- Colour: White/Blue- Stijlcode: TSTU0004L-3399",EUR,69.99,BB COURT LO WHITE TOFU MARITIME BLUE,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/bb-court-lo-white-tofu-maritime-blue,data/raw/sneakerbaas/category-unisex/images/sergio tacchini/bb court lo white tofu maritime blue,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/sergio tacchini/bb court lo white tofu maritime blue
Puma Sportstyle,"- Puma Velophasis Overdyed PLEASURES ""Birch Tree-Anise Flower""- Colour: Grey / White / Cream- Stijlcode: 391696 02",EUR,109.95,Velophasis x PLEASURES,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/velophasis-overdyed-pleasures-birch-tree-anise-flower,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/velophasis x pleasures
Mizuno,"- Mizuno Contender(U) ""white/white/meccaOrange""- Colour: White/Orange - Stijlcode: D1GA221210",EUR,79.99,Contender(U) meccaOrange,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/contenderu-white-white-meccaorange-1,data/raw/sneakerbaas/category-unisex/images/mizuno/contender(u) meccaorange,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/mizuno/contender(u) meccaorange
Puma Sportstyle,"- Puma Puma Morphic ""PUMA White-Peach Smoothie""- Colour: White/Silver/Pink- Stijlcode: 392724 04",EUR,95.99,Puma Morphic Peach Smoothie,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/puma-morphic-puma-white-peach-smoothie,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma morphic peach smoothie,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/puma morphic peach smoothie
PUMA Sportstyle,"- Puma CA Pro Lux Cord ""Minty Burst-Warm White""- Colour: Green/White- Stijlcode: 390129 01",EUR,79.99,CA Pro Lux Cord Minty Burst,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ca-pro-lux-cord-minty-burst-warm-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro lux cord minty burst,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/ca pro lux cord minty burst
Puma Sportstyle,"- Puma Suede VTG ""Light Mint-Frosted Ivory""- Colour: Green/Blue- Stijlcode: 374921 24",EUR,95.99,Suede VTG Light Mint,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/suede-vtg-light-mint-frosted-ivory,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/suede vtg light mint,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/suede vtg light mint
Karhu,"- Karhu Synchron Classic ""Reef Waters/Abbey Stone""- Style code: F802676 - Colours: Blue/Orange- Suede and mesh overlays/underlays with reflective details- Synchron lacing system- Double density midsole with a speckled lookSize advice: We recommend to order a whole size order larger than your normal size!",EUR,79.99,Synchron Reef Waters,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reef-waters-abbey-stone,data/raw/sneakerbaas/category-unisex/images/karhu/synchron reef waters,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/synchron reef waters
PUMA Sportstyle,"- Puma Phlox Wns ""Glacial Gray-PUMA White""- Colour: Grey/White- Stijlcode: 389456 02",EUR,95.99,Phlox Wns Glacial Gray,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/phlox-wns-glacial-gray-puma-white,data/raw/sneakerbaas/category-unisex/images/puma sportstyle/phlox wns glacial gray,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/puma sportstyle/phlox wns glacial gray
Karhu,"- Karhu Aria 95 ""Abbey Stone/Silver""- Stijlcode: F803095- Colors: Green/Orange/Blue/Beige- Monosock constructie- Mesh en suede overlays met reflecterende details- Ronde rope veters- Karhu branding op de zijkant en op de tong van de schoen Maat advies: Wij raden aan om een halve maat groter te bestellen dan je normale maat!",EUR,89.99,Aria 95 Abbey Stone,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-abbey-stone-silver,data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 abbey stone,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/aria 95 abbey stone
Karhu,"- Karhu Fusion 2.0 ""Plein Air/Blue Navy""- Style code: F804139 - Colours: Grey/Black/Blue- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,89.99,Fusion 2.0 Plein Air,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-plein-air-blue-navy,data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 plein air,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/fusion 2.0 plein air
Karhu,"- Karhu Legacy 96 ""Abbey Stone/Cyclamen""- Style code: F806051 - Colours: Brown/White/Pink- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Abbey Stone,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-abbey-stone-cyclamen,data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 abbey stone,s3://sneakers-ml/data/raw/sneakerbaas/category-unisex/images/karhu/legacy 96 abbey stone
