brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Converse,CHUCK 70 AT-CX HIGH BLACK,"₹ 9,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A07987C,High-top platforms with canvas upper A CX foam midsole and sockliner keep it lightweight and comfortable Distorted rubber pinstripe bumpers for style and easy-off functionality Exaggerated collar and canvas winged tongue for ease of entry Premium laces and a faux leather patch elevate the design,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-70-at-cx-high-black,data/superkicks/women-sneakers/photos/Converse/CHUCK 70 AT-CX HIGH BLACK,,
Puma,WMNS RIDER FV BEACH DAYS WHITEICE BLUE,"₹ 7,999.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,39311202,"One foot in the past, one foot in the future: the Rider FV sneakers combine a throwback upper with fresh new details. Take your next step in old-school style. In this version, bring a dose of sunshine to your outfit. The sneakerscome with a summery pastel colour scheme and have a cushioned lining for maximum comfort, even if you’re on your feet all day.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-rider-fv-beach-days-white-ice-blue,data/superkicks/women-sneakers/photos/Puma/WMNS RIDER FV BEACH DAYS WHITEICE BLUE,,
Converse,RUN STAR LEGACY CX HI TAWNY OWLNATURAL IVORY,"₹ 9,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A07986C,"Created in 1917 as a non-skid basketball shoe, the All Star was originally promoted for its superior court performance by basketball mastermind Chuck Taylor. But over the decades, something incredible happened: The sneaker, with its timeless silhouette and unmistakable ankle patch, was organically adopted by rebels, artists, musicians, dreamers, thinkers and originals. A reimagination of the fan-favourite Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner help keep you light on your feet, while hiker-inspired and distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down. Now with utility laces for an outdoor-ready edge.  High-top platform shoe with durable cotton canvas upper and jungle cloth tongue CX foam insole and sockliner keep it lightweight and comfortable Distorted rubber pinstripe bumpers for style and easy-off functionality Utility-inspired laces with lace lock for an outdoor-ready look Embroidered Chuck Taylor ankle patch Elevation Height: 49mm Chuck Taylor All Star Origins",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/run-star-legacy-cx-hi-tawny-owl-natural-ivory,data/superkicks/women-sneakers/photos/Converse/RUN STAR LEGACY CX HI TAWNY OWLNATURAL IVORY,,
Adidas Originals,SUPERSTAR XLG TENNIS WHITESKY BLUE,"₹ 11,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3003,"ICONIC SHOE UPDATED WITH A RAISED MIDSOLE. The adidas Superstar shoes have continued to showcase their timeless style since their introduction over 50 years ago. This pair takes classic design elements such as the toe box and 3-Stripes, and raises the midsole to add a touch of personality. The striking colors give you endless combinations that you can combine with your outfits.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/superstar-xlg-tennis-white-sky-blue,data/superkicks/women-sneakers/photos/Adidas Originals/SUPERSTAR XLG TENNIS WHITESKY BLUE,,
Nike,WMNSS CORTEZ PALE IVORYDEEP ROYAL BLUE-SAIL,"₹ 8,495.00",Nike,Indonesia,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FQ8108-110,"One word: tradition. From heritage running to fashion phenom, its retro appeal, sponge-soft midsole and see-saw detailing deliver decade after decade. This iteration offers easy-to-style colors with a heritage vibe.Inspired by the ’72 original, the foam midsole with iconic wedge insert delivers comfort from the get-go.Leather upper is easy to clean and easy to style.Rubber sole with herringbone pattern gives you plenty of traction.Padded, low-cut collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmnss-cortez-pale-ivory-deep-royal-blue-sail,data/superkicks/women-sneakers/photos/Nike/WMNSS CORTEZ PALE IVORYDEEP ROYAL BLUE-SAIL,,
Reebok,WMNS CLASSIC LEATHER SP FOGGRAY FAN,"₹ 7,599.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100034459,ADDITIONAL INFORMATION  Use only mild detergent Wash dark colors separately Wash and iron inside out do not iron print Wash with tight closures,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-sp-fog-gray-fan,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER SP FOGGRAY FAN,,
Asics,WMNS JAPAN S PF WHITEAQUAMARINE,"₹ 6,499.00",ASICS INDIA PVT. LTD,Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1202A360.114,"The JAPAN S™ PF shoes give your feet and your mind a lift for every move. They're based on one of our throwback offerings from 1981 but rework the iconic court details with lifestyle materials. Updating the sole with a platform tooling, this shoe is complemented with good comfort and improved cushioning. Mirroring the aesthetic of a heritage basketball sneaker, this heritage style is also paired with nostalgic ASICS branding, like the ""ASICS"" lettering at the heel.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-japan-s-pf-white-aquamarine,data/superkicks/women-sneakers/photos/Asics/WMNS JAPAN S PF WHITEAQUAMARINE,,
Adidas Originals,WMNS GAZELLE ARCTIC FUSIONSILVER METALLICCLOUD WHITE,"₹ 10,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,ID7004,"CASUAL SUEDE TRAINERS FOR EASY EVERYDAY WEAR. Lace-up a pair of adidas Gazelles and feel the vintage vibes. Bringing back the 1991 form, this reissue offers the signature suede upper in versatile colours. Contrasting details pop against the sleek silhouette and tie-in the rubber sole for a cohesive effortless style. Whatever the occasion, these shoes are ready to make a bold statement.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-gazelle-arctic-fusion-silver-metallic-cloud-white,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS GAZELLE ARCTIC FUSIONSILVER METALLICCLOUD WHITE,,
Jordan,WMNS AIR JORDAN 2 RETRO SUMMIT WHITEGYM RED-MED SOFT PINK,"₹ 17,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2372-100,"Crafted to the original '86 specs, this mellow AJ2 takes you back to simpler times. Dreamy colors evoke cotton candy clouds and evening hangs, and the mix of canvas and suede keeps the memories of summertime burning bright.Genuine and synthetic leather gives you style, structure and durability.Nike Air technology absorbs impact for cushioning with every step.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-summit-white-gym-red-med-soft-pink,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 2 RETRO SUMMIT WHITEGYM RED-MED SOFT PINK,,
Adidas Originals,RIVALRY 86 LOW 003 CORE BLACKTALCOLIVE,"₹ 11,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3401,"SHOES INSPIRED BY '80S BASKETBALL AND READY FOR TODAY. The best things start out good and become great as time goes along. That's the story with these adidas Rivalry shoes — born for the basketball court in the 1980s and a mainstream style statement today. They're designed with tonal 3-Stripes on a soft leather upper over a classic rubber outsole. Wear them to the skatepark, out with friends or on a walk in your neighborhood. They're yours to make your own.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rivalry-86-low-003-core-black-talc-olive,data/superkicks/women-sneakers/photos/Adidas Originals/RIVALRY 86 LOW 003 CORE BLACKTALCOLIVE,,
Nike,WMNS AIR FORCE 1 SHADOW WHITESUNDIAL-SIREN RED-PHOTON DUST,"₹ 11,895.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ1847-100,"Everything you love about the AF1—but doubled! The Air Force 1 Shadow puts a playful twist on a hoops icon to highlight the best of AF1 DNA. With 2 eyestays, 2 mudguards, 2 backtabs and 2 Swoosh logos, you get a layered look with double the branding.Leather in the upper ages to soft perfection.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Featuring the same iconic shape as the original AF1, a slightly exaggerated midsole makes these sneakers instantly recognizable.Low-cut, padded collar looks sleek and feels great.Foam midsole and grooved outsole ensure the shoe is lightweight, flexible and comfortable.Rubber outsole with heritage hoops pivot circles adds durable traction.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-shadow-white-sundial-siren-red-photon-dust,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 SHADOW WHITESUNDIAL-SIREN RED-PHOTON DUST,,
Nike,WMNS AIR FORCE 1 SHADOW PHANTOMRED STARDUST-PINK OXFORD-WHITE,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ1847-001,"Everything you love about the AF1—but doubled! The Air Force 1 Shadow puts a playful twist on a hoops icon to highlight the best of AF1 DNA. With 2 eyestays, 2 mudguards, 2 backtabs and 2 Swoosh logos, you get a layered look with double the branding.Leather in the upper ages to soft perfection.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Featuring the same iconic shape as the original AF1, a slightly exaggerated midsole makes these sneakers instantly recognizable.Low-cut, padded collar looks sleek and feels great.Foam midsole and grooved outsole ensure the shoe is lightweight, flexible and comfortable.Rubber outsole with heritage hoops pivot circles adds durable traction.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-shadow-phantom-red-stardust-pink-oxford-white,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 SHADOW PHANTOMRED STARDUST-PINK OXFORD-WHITE,,
Reebok,WMNS CLASSIC NYLON SLIM CASUAL PINK,"₹ 5,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE4881,"Nylon and suede upper Padded foam insole Sleek, slim shape for a more feminine look and feel EVA midsole for shock absorption Rubber outsole for traction and grip The Reebok Classic Nylon Slim is imported.  Resurrect your commitment to the classics with the Women's Reebok Classic Nylon Slim Casual Shoes. Retro style and premium modern comfort collide in these sneakers, ensuring you feel good every step of the way.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-nylon-slim-casual-pink,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC NYLON SLIM CASUAL PINK,,
Nike,WMNS AIR FORCE 1 07 FIREBERRYFIERCE PINK-FIREBERRY,"₹ 8,195.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD8959-600,"LEGENDARY STYLE REFINED.The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.The stitched leather overlays on the upper add heritage style, durability and support.Originally designed for hoops, Nike Air cushioning adds lightweight, all-day comfort.The low-cut silhouette adds a clean, streamlined look.The padded collar feels soft and comfortable.More Details  Foam midsole Perforations on the toe",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-fireberry-fierce-pink-fireberry,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 07 FIREBERRYFIERCE PINK-FIREBERRY,,
Puma,RS-X EFEKT ENERGY LIGHT GREYBLACK,"₹ 11,999.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,39475602,"PUMA's RS series revives the 1980s high-quality cushioning with RS (Running System) foam, an improved EVA compound offering superior rebound and enhanced stability. Originally developed by the RS Computer, this technology offers excellent energy return and a secure, confident stride, blending vintage aesthetics with advanced performance.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rs-x-efekt-energy-light-grey-black,data/superkicks/women-sneakers/photos/Puma/RS-X EFEKT ENERGY LIGHT GREYBLACK,,
Puma,WMNS THE SMURFS MAYZE WARM WHITEFLAXEN,"₹ 9,999.00",Puma,Vietnam,Puma India Pvt. Ltd.,95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,39487401,"Come with us to Smurf Village! PUMA x THE SMURFS takes you into the world of the little blue creatures. As part of our collab, these Mayze sneakers are for all fans with motifs from the popular series.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-the-smurfs-mayze,data/superkicks/women-sneakers/photos/Puma/WMNS THE SMURFS MAYZE WARM WHITEFLAXEN,,
Jordan,WMNS AIR JORDAN 1 RETRO HIGH OG PRALINEWHITE-SAIL,"₹ 16,995.00",Nike,China,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FN6622-201,"Sweeten your look with this AJ1. Reimagining MJ's first hit shoe, it pairs premium leather with a dash of delight—just one look at those luxe laces will leave you wanting more. Go ahead, treat yourself.Premium leather in the upper gives you stylish durability.Ribbon laces add texture to your look.Nike Air technology absorbs impact for cushioning with every step.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-retro-high-og-praline-white-sail,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 RETRO HIGH OG PRALINEWHITE-SAIL,,
Jordan,WMNS AIR JORDAN 1 MID SKY J FR BLUEOZONE BLUE-SAIL,"₹ 11,495.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,BQ6472-414,"HERITAGE STYLE, PREMIUM COMFORT ON AND OFF THE COURT.The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.Premium leather and synthetic upper provides durability, comfort and support.Air-Sole unit in the heel delivers signature cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-mid-sky-j-fr-blue-ozone-blue-sail,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 MID SKY J FR BLUEOZONE BLUE-SAIL,,
Adidas Originals,WMNS FORUM XLG WHITEHALO BLUSH,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7351,"HOOPS-STYLE SHOES WITH A BOLD PLATFORM SILHOUETTE AND VINTAGE TREATMENTS. These adidas shoes build on a classic design that hearkens back to the era of big hair and shoulder pads. Muted tones make these easy to outfit, and updated features like the double layered tongue add an extra dose of attitude. A platform outsole with vintage off-white tooling elevates your everyday casual look.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-forum-xlg-white-halo-blush,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS FORUM XLG WHITEHALO BLUSH,,
Adidas Originals,WMNS NIZZA PLATFORM PINKWHITECLOUD WHITE,"₹ 7,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IG5058,"CLASSIC CANVAS TRAINERS WITH AN ALLOVER TREFOIL PATTERN. Since their introduction in the mid-'70s, the adidas Nizza shoes have embraced a free spirit. This classic canvas style first appeared on the hardwood and quickly found a broader audience as a fashion statement. This pair goes for a platform look that takes your self-expression up a notch. The two-tone design is classy and clean, and ties the look together from the chunky sole to the dainty Trefoils.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nizza-platform-pink-white-cloud-white,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS NIZZA PLATFORM PINKWHITECLOUD WHITE,,
Nike,WMNS AIR FORCE 1 07 WHITEBLACK-WHITE-WHITE,"₹ 8,195.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DD8959-103,"LEGENDARY STYLE REFINED.The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.The stitched leather overlays on the upper add heritage style, durability and support.Originally designed for hoops, Nike Air cushioning adds lightweight, all-day comfort.The low-cut silhouette adds a clean, streamlined look.The padded collar feels soft and comfortable.More Details  Foam midsole Perforations on the toe",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-white-black-white-white,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 07 WHITEBLACK-WHITE-WHITE,,
Asics,WMNS JAPAN S PF WHITEAPRICOT CRUSH,"₹ 6,499.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1202A360.111,"The JAPAN S™ PF shoes give your feet and your mind a lift for every move. They're based on one of our throwback offerings from 1981 but rework the iconic court details with lifestyle materials. Updating the sole with a platform tooling, this shoe is complemented with good comfort and improved cushioning. Mirroring the aesthetic of a heritage basketball sneaker, this heritage style is also paired with nostalgic ASICS branding, like the ""ASICS"" lettering at the heel.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-japan-s-pf-white-apricot-crush,data/superkicks/women-sneakers/photos/Asics/WMNS JAPAN S PF WHITEAPRICOT CRUSH,,
Nike,WMNS DUNK LOW SE LT OREWOOD BRNSAIL-GUM LIGHT BROWN,"₹ 9,695.00",Nike India Pvt. Ltd.,Indonesia,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FQ8147-104,"Celebrate Hangul Day with this special edition Dunk. Soft suede and smooth leather are wrapped up in an easy-to-style palette. Of course, these sneakers wouldn’t be complete without some Hangul text. You'll find ""나이키"" (Nike) on the heel, insoles and even the keychain.Leather upper with suede accents ages to soft perfection.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with hoops pivot circle adds durable traction and heritage style.Low-cut, padded collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-se-lt-orewood-brn-sail-gum-light-brown,data/superkicks/women-sneakers/photos/Nike/WMNS DUNK LOW SE LT OREWOOD BRNSAIL-GUM LIGHT BROWN,,
Nike,WMNS DUNK LOW PREMIUM MF RUSH FUCHSIARUSH FUCHSIA-RUSH FUCHSIA,"₹ 9,392.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV7415-500,"Created for the hardwood but taken to the streets, the '80s b-ball icon returns with classic details and throwback hoops flare. Channeling vintage style back onto the streets, its padded, low-cut collar lets you take your game anywhere—in comfort.Upper softens and gains vintage character with wear, featuring a durable construction reminiscent of '80s basketball style.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with classic hoops pivot circle adds durability and traction.More Details  Low-cut collar Foam insole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-premium-mf-rush-fuchsia-rush-fuchsia-rush-fuchsia,data/superkicks/women-sneakers/photos/Nike/WMNS DUNK LOW PREMIUM MF RUSH FUCHSIARUSH FUCHSIA-RUSH FUCHSIA,,
Adidas Originals,WMNS FORUM MID TENNIS SILVER VIOLETWONDER TAUPEWHITE,"₹ 10,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF5169,"MID-CUT SHOE WITH AUTHENTIC HOOPS STYLE What makes Forum sneakers iconic? His legacy on the basketball courts? The fact that music legends used them? Its timeless appeal? We believe all of the above. These adidas shoes combine elements of the classic '80s model: the X detail, the adjustable ankle strap and the rubber cupsole sole. Combined with a nubuck upper, muted earth tones, and French terry lining, this allows you to hit the streets in style.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-forum-mid-tennis-silver-violet-wonder-taupe-white,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS FORUM MID TENNIS SILVER VIOLETWONDER TAUPEWHITE,,
Reebok,WMNS CL NYLON FEEGOOFEEGOOCHALK,"₹ 5,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE2321,"Nylon and suede upper Padded foam insole Sleek, slim shape for a more feminine look and feel EVA midsole for shock absorption Rubber outsole for traction and grip The Reebok Classic Nylon Slim is imported.  Resurrect your commitment to the classics with the Women's Reebok Classic Nylon Slim Casual Shoes. Retro style and premium modern comfort collide in these sneakers, ensuring you feel good every step of the way.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-cl-nylon-feegoo-feegoo-chalk,data/superkicks/women-sneakers/photos/Reebok/WMNS CL NYLON FEEGOOFEEGOOCHALK,,
Adidas Originals,WMNS NIZZA TREK SHOES CLOUD WHITE  GUM  GREY ONE,"₹ 9,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GZ8858,"THE NIZZA SHOES GET REVAMPED WITH OUTDOOR INFLUENCE. Adventure comes in many forms. Embrace it all in these adidas shoes inspired by the outdoors. The thick, grippy outsole is ready for the day's journey. An evolution of the famed basketball sneaker, they're no longer limited to the hardwood. They're for every day, and everything.            Details      Regular fit Lace closure Canvas upper Textile lining Rubber platform outsole with tread Imported Product color: Cloud White / Gum / Grey One",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nizza-trek-shoes-cloud-white-gum-grey-one,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS NIZZA TREK SHOES CLOUD WHITE  GUM  GREY ONE,,
Converse,CHUCK 70 BLUE,"₹ 6,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A07139C,"The premium Chuck 70 takes inspiration from letterman details for an unbeatable style. Throwback colors and an embroidered ""C"" set you up with a distinctly sporty look. Plus, wraparound laces and a felt All Star patch run up the retro athletic charm. Throw them on for all the style points.  High-top shoe with a canvas upper. OrthoLite cushioning for optimal comfort. An embroidered, letterman-inspired ""C"" on the outside panel. Felt ankle patch.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-70-blue,data/superkicks/women-sneakers/photos/Converse/CHUCK 70 BLUE,,
Toms,WMNS RESIDENT DEEP NAVY WALKING NAVY,"₹ 7,999.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10020148,"Our slipper-sneaker hybrid the Resident now comes in customer favorite Majolica blue and with a Heritage Canvas upper. With a knit collar for comfort and a pull tab at the heel, you'll have a hard time not living in these.  Heritage Canvas upper made primarily with jute—a preferred eco-fiber that requires less water and fewer chemicals Cut and buff EVA midsole Custom TOMS rubber outsole with traction OrthoLite® Eco LT Hybrid™ insoles made with 26% eco content (15% waste foam, 5% recycled content and 6% bio-oils) Part of the earthwise™ collection, products designed with the planet in mind. When you buy TOMS you help fund access to mental health resources for the millions of people who need them. Wear Good.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-resident-deep-navy-walking-navy,data/superkicks/women-sneakers/photos/Toms/WMNS RESIDENT DEEP NAVY WALKING NAVY,,
Converse,WMNS CHUCK TAYLOR ALL STAR LUGGED 2.0 WHITE,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A00871C,"With a cotton canvas upper and a breathable mesh lining, these lugged platforms come ready to take on the season. A tall rubber sidewall offers added protection, plus bold, chevron-inspired tread for style and stability. Classic neutrals pair easily with anything and everything in your closet. WHY YOU SHOULD BE DOWN  High-top platform sneaker-boot with canvas upper OrthoLite cushioning for all-day comfort A mesh lining keeps it breathable Lugged rubber outsole with chevron-inspired tread for traction Iconic Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-lugged-2-0-white,data/superkicks/women-sneakers/photos/Converse/WMNS CHUCK TAYLOR ALL STAR LUGGED 2.0 WHITE,,
Jordan,WMNS AIR JORDAN 1 LOW SE TEAM GOLDSAIL,"₹ 10,295.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FN3722-701,"It's all about the energy. Just like the original that debuted in 1985, the AJ1 Low offers a clean, classic look that's familiar yet always fresh. Featuring subtle earth tones, these Jordans are sure to maintain your high vibrations.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Outsole enhances traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-se-team-gold-sail,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 LOW SE TEAM GOLDSAIL,,
Converse,WMNS CHUCK 70 PLUS SEASONAL COLOR SUNRISE PINKEGRET,"₹ 6,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04366C,"An unanticipated update on an all-time classic, the Chuck 70 Plus mixes iconic features with future-forward styling. A fusion of cut-and-sew canvas comes together with bold, asymmetrical lines for a statement-making look. Spliced rubber and ankle patch details keep all eyes on you, while premium cushioning helps you stay light on your feet. WHY YOU SHOULD BE DOWN  High-top sneaker with cotton canvas upper OrthoLite cushioning for all-day comfort An asymmetrical, fused design and elongated tongue for standout style A split rubber outsole distorts heritage Chuck Taylor design elements A spliced Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-70-plus-seasonal-color-sunrise-pink-egret,data/superkicks/women-sneakers/photos/Converse/WMNS CHUCK 70 PLUS SEASONAL COLOR SUNRISE PINKEGRET,,
Adidas Originals,WMNS OZWEEGO W WONDER CLAYCORE WHITE,"₹ 13,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IF5478,Low top sneakers adidas Originals Ozweego W in pink colorway with white sole.  Sneakers with laces three stripes on the side lightweight and breathable upper foam sole,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-ozweego-w-wonder-clay-core-white,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS OZWEEGO W WONDER CLAYCORE WHITE,,
